carpark_number,update_datetime,timestamp,total_lots,lots_available
J70,2021-09-01T03:23:44,2021-09-01T03:29:27+08:00,147,0
J85M,2021-09-01T03:23:49,2021-09-01T03:29:27+08:00,269,89
J72,2021-09-01T03:23:40,2021-09-01T03:29:27+08:00,220,0
J69,2021-09-01T03:23:11,2021-09-01T03:29:27+08:00,222,26
JM31,2021-09-01T03:23:26,2021-09-01T03:29:27+08:00,188,114
J62M,2021-09-01T03:23:42,2021-09-01T03:29:27+08:00,200,132
J63,2021-09-01T03:23:36,2021-09-01T03:29:27+08:00,150,1
J83M,2021-09-01T03:23:49,2021-09-01T03:29:27+08:00,121,0
J67,2021-09-01T03:23:11,2021-09-01T03:29:27+08:00,156,48
JM2,2021-09-01T03:23:02,2021-09-01T03:29:27+08:00,300,215
J70,2021-09-01T04:25:46,2021-09-01T04:29:27+08:00,147,1
J85M,2021-09-01T04:25:51,2021-09-01T04:29:27+08:00,269,90
J72,2021-09-01T04:25:42,2021-09-01T04:29:27+08:00,220,0
J69,2021-09-01T04:24:11,2021-09-01T04:29:27+08:00,222,27
JM31,2021-09-01T04:25:58,2021-09-01T04:29:27+08:00,188,114
J62M,2021-09-01T04:25:44,2021-09-01T04:29:27+08:00,200,129
J63,2021-09-01T04:25:37,2021-09-01T04:29:27+08:00,150,1
J83M,2021-09-01T04:25:51,2021-09-01T04:29:27+08:00,121,0
J67,2021-09-01T04:24:11,2021-09-01T04:29:27+08:00,156,51
JM2,2021-09-01T04:23:42,2021-09-01T04:29:27+08:00,300,216
J70,2021-09-01T05:25:47,2021-09-01T05:29:27+08:00,147,2
J85M,2021-09-01T05:25:53,2021-09-01T05:29:27+08:00,269,95
J72,2021-09-01T05:25:44,2021-09-01T05:29:27+08:00,220,0
J69,2021-09-01T05:25:12,2021-09-01T05:29:27+08:00,222,31
JM31,2021-09-01T05:25:59,2021-09-01T05:29:27+08:00,188,115
J62M,2021-09-01T05:25:46,2021-09-01T05:29:27+08:00,200,129
J63,2021-09-01T05:25:39,2021-09-01T05:29:27+08:00,150,3
J83M,2021-09-01T05:25:53,2021-09-01T05:29:27+08:00,121,2
J67,2021-09-01T05:25:12,2021-09-01T05:29:27+08:00,156,44
JM2,2021-09-01T05:24:42,2021-09-01T05:29:27+08:00,300,210
J70,2021-09-01T06:27:49,2021-09-01T06:29:27+08:00,147,15
J85M,2021-09-01T06:27:54,2021-09-01T06:29:27+08:00,269,102
J72,2021-09-01T06:27:45,2021-09-01T06:29:27+08:00,220,14
J69,2021-09-01T06:25:13,2021-09-01T06:29:27+08:00,222,42
JM31,2021-09-01T06:28:01,2021-09-01T06:29:27+08:00,188,118
J62M,2021-09-01T06:27:47,2021-09-01T06:29:27+08:00,200,135
J63,2021-09-01T06:27:41,2021-09-01T06:29:27+08:00,150,7
J83M,2021-09-01T06:27:55,2021-09-01T06:29:27+08:00,121,9
J67,2021-09-01T06:25:13,2021-09-01T06:29:27+08:00,156,48
JM2,2021-09-01T06:25:12,2021-09-01T06:29:27+08:00,300,190
J70,2021-09-01T07:27:51,2021-09-01T07:29:27+08:00,147,36
J85M,2021-09-01T07:27:56,2021-09-01T07:29:27+08:00,269,140
J72,2021-09-01T07:27:47,2021-09-01T07:29:27+08:00,220,72
J69,2021-09-01T07:25:14,2021-09-01T07:29:27+08:00,222,98
JM31,2021-09-01T07:28:03,2021-09-01T07:29:27+08:00,188,124
J62M,2021-09-01T07:27:49,2021-09-01T07:29:27+08:00,200,143
J63,2021-09-01T07:27:42,2021-09-01T07:29:27+08:00,150,35
J83M,2021-09-01T07:27:56,2021-09-01T07:29:27+08:00,121,36
J67,2021-09-01T07:25:14,2021-09-01T07:29:27+08:00,156,43
JM2,2021-09-01T07:26:13,2021-09-01T07:29:27+08:00,300,116
J70,2021-09-01T08:27:53,2021-09-01T08:29:27+08:00,147,60
J85M,2021-09-01T08:27:58,2021-09-01T08:29:27+08:00,269,172
J72,2021-09-01T08:27:49,2021-09-01T08:29:27+08:00,220,103
J69,2021-09-01T08:26:15,2021-09-01T08:29:27+08:00,222,119
JM31,2021-09-01T08:28:05,2021-09-01T08:29:27+08:00,188,120
J62M,2021-09-01T08:27:51,2021-09-01T08:29:27+08:00,200,148
J63,2021-09-01T08:27:44,2021-09-01T08:29:27+08:00,150,65
J83M,2021-09-01T08:27:58,2021-09-01T08:29:27+08:00,121,66
J67,2021-09-01T08:26:15,2021-09-01T08:29:27+08:00,156,60
JM2,2021-09-01T08:27:14,2021-09-01T08:29:27+08:00,300,65
J70,2021-09-01T09:29:54,2021-09-01T09:29:27+08:00,147,63
J85M,2021-09-01T09:30:00,2021-09-01T09:29:27+08:00,269,184
J72,2021-09-01T09:29:51,2021-09-01T09:29:27+08:00,220,124
J69,2021-09-01T09:28:16,2021-09-01T09:29:27+08:00,222,133
JM31,2021-09-01T09:30:06,2021-09-01T09:29:27+08:00,188,128
J62M,2021-09-01T09:29:53,2021-09-01T09:29:27+08:00,200,162
J63,2021-09-01T09:30:16,2021-09-01T09:29:27+08:00,150,82
J83M,2021-09-01T09:30:00,2021-09-01T09:29:27+08:00,121,65
J67,2021-09-01T09:28:16,2021-09-01T09:29:27+08:00,156,60
JM2,2021-09-01T09:27:44,2021-09-01T09:29:27+08:00,300,99
J70,2021-09-01T09:59:55,2021-09-01T10:29:26+08:00,147,62
J85M,2021-09-01T10:00:00,2021-09-01T10:29:26+08:00,269,183
J72,2021-09-01T09:59:51,2021-09-01T10:29:26+08:00,220,130
J69,2021-09-01T09:58:16,2021-09-01T10:29:26+08:00,222,139
JM31,2021-09-01T10:00:07,2021-09-01T10:29:26+08:00,188,123
J62M,2021-09-01T09:59:54,2021-09-01T10:29:26+08:00,200,165
J63,2021-09-01T10:00:17,2021-09-01T10:29:26+08:00,150,84
J83M,2021-09-01T10:00:01,2021-09-01T10:29:26+08:00,121,69
J67,2021-09-01T09:58:16,2021-09-01T10:29:26+08:00,156,61
JM2,2021-09-01T09:58:15,2021-09-01T10:29:26+08:00,300,98
J70,2021-09-01T10:59:57,2021-09-01T11:29:27+08:00,147,66
J85M,2021-09-01T11:00:02,2021-09-01T11:29:27+08:00,269,185
J72,2021-09-01T11:00:23,2021-09-01T11:29:27+08:00,220,126
J69,2021-09-01T10:59:18,2021-09-01T11:29:27+08:00,222,139
JM31,2021-09-01T11:00:09,2021-09-01T11:29:27+08:00,188,129
J62M,2021-09-01T10:59:55,2021-09-01T11:29:27+08:00,200,168
J63,2021-09-01T11:00:18,2021-09-01T11:29:27+08:00,150,91
J83M,2021-09-01T11:00:02,2021-09-01T11:29:27+08:00,121,70
J67,2021-09-01T10:59:17,2021-09-01T11:29:27+08:00,156,43
JM2,2021-09-01T11:00:16,2021-09-01T11:29:27+08:00,300,83
J70,2021-09-01T12:01:59,2021-09-01T12:29:27+08:00,147,59
J85M,2021-09-01T12:02:04,2021-09-01T12:29:27+08:00,269,187
J72,2021-09-01T12:02:25,2021-09-01T12:29:27+08:00,220,117
J69,2021-09-01T12:00:18,2021-09-01T12:29:27+08:00,222,144
JM31,2021-09-01T12:02:11,2021-09-01T12:29:27+08:00,188,96
J62M,2021-09-01T12:02:27,2021-09-01T12:29:27+08:00,200,167
J63,2021-09-01T12:02:20,2021-09-01T12:29:27+08:00,150,91
J83M,2021-09-01T12:02:04,2021-09-01T12:29:27+08:00,121,65
J67,2021-09-01T12:00:18,2021-09-01T12:29:27+08:00,156,20
JM2,2021-09-01T11:59:47,2021-09-01T12:29:27+08:00,300,74
J70,2021-09-01T13:02:30,2021-09-01T13:29:27+08:00,147,62
J85M,2021-09-01T13:02:06,2021-09-01T13:29:27+08:00,269,178
J72,2021-09-01T13:02:27,2021-09-01T13:29:27+08:00,220,119
J69,2021-09-01T13:01:19,2021-09-01T13:29:27+08:00,222,142
JM31,2021-09-01T13:02:13,2021-09-01T13:29:27+08:00,188,101
J62M,2021-09-01T13:02:29,2021-09-01T13:29:27+08:00,200,170
J63,2021-09-01T13:02:22,2021-09-01T13:29:27+08:00,150,80
J83M,2021-09-01T13:02:06,2021-09-01T13:29:27+08:00,121,64
J67,2021-09-01T13:01:19,2021-09-01T13:29:27+08:00,156,11
JM2,2021-09-01T13:01:18,2021-09-01T13:29:27+08:00,300,51
J70,2021-09-01T14:02:32,2021-09-01T14:29:27+08:00,147,68
J85M,2021-09-01T14:02:07,2021-09-01T14:29:27+08:00,269,182
J72,2021-09-01T14:02:28,2021-09-01T14:29:27+08:00,220,125
J69,2021-09-01T14:02:21,2021-09-01T14:29:27+08:00,222,144
JM31,2021-09-01T14:02:14,2021-09-01T14:29:27+08:00,188,123
J62M,2021-09-01T14:02:31,2021-09-01T14:29:27+08:00,200,169
J63,2021-09-01T14:02:24,2021-09-01T14:29:27+08:00,150,87
J83M,2021-09-01T14:02:08,2021-09-01T14:29:27+08:00,121,74
J67,2021-09-01T14:02:20,2021-09-01T14:29:27+08:00,156,48
JM2,2021-09-01T14:02:19,2021-09-01T14:29:27+08:00,300,35
J70,2021-09-01T15:04:34,2021-09-01T15:29:27+08:00,147,79
J85M,2021-09-01T15:04:09,2021-09-01T15:29:27+08:00,269,179
J72,2021-09-01T15:04:30,2021-09-01T15:29:27+08:00,220,125
J69,2021-09-01T15:02:21,2021-09-01T15:29:27+08:00,222,131
JM31,2021-09-01T15:04:16,2021-09-01T15:29:27+08:00,188,132
J62M,2021-09-01T15:04:32,2021-09-01T15:29:27+08:00,200,172
J63,2021-09-01T15:04:26,2021-09-01T15:29:27+08:00,150,84
J83M,2021-09-01T15:04:10,2021-09-01T15:29:27+08:00,121,76
J67,2021-09-01T15:02:21,2021-09-01T15:29:27+08:00,156,72
JM2,2021-09-01T15:03:20,2021-09-01T15:29:27+08:00,300,116
J70,2021-09-01T16:04:36,2021-09-01T16:29:27+08:00,147,67
J85M,2021-09-01T16:04:41,2021-09-01T16:29:27+08:00,269,180
J72,2021-09-01T16:04:32,2021-09-01T16:29:27+08:00,220,127
J69,2021-09-01T16:03:22,2021-09-01T16:29:27+08:00,222,132
JM31,2021-09-01T16:04:18,2021-09-01T16:29:27+08:00,188,131
J62M,2021-09-01T16:04:34,2021-09-01T16:29:27+08:00,200,168
J63,2021-09-01T16:04:27,2021-09-01T16:29:27+08:00,150,87
J83M,2021-09-01T16:04:11,2021-09-01T16:29:27+08:00,121,74
J67,2021-09-01T16:03:22,2021-09-01T16:29:27+08:00,156,65
JM2,2021-09-01T16:03:50,2021-09-01T16:29:27+08:00,300,96
J70,2021-09-01T17:06:38,2021-09-01T17:29:26+08:00,147,59
J85M,2021-09-01T17:06:43,2021-09-01T17:29:26+08:00,269,184
J72,2021-09-01T17:06:34,2021-09-01T17:29:26+08:00,220,105
J69,2021-09-01T17:04:23,2021-09-01T17:29:26+08:00,222,125
JM31,2021-09-01T17:06:20,2021-09-01T17:29:26+08:00,188,130
J62M,2021-09-01T17:06:36,2021-09-01T17:29:26+08:00,200,167
J63,2021-09-01T17:06:29,2021-09-01T17:29:26+08:00,150,79
J83M,2021-09-01T17:06:43,2021-09-01T17:29:26+08:00,121,63
J67,2021-09-01T17:04:23,2021-09-01T17:29:26+08:00,156,61
JM2,2021-09-01T17:04:51,2021-09-01T17:29:26+08:00,300,63
J70,2021-09-01T18:06:39,2021-09-01T18:29:26+08:00,147,37
J85M,2021-09-01T18:06:44,2021-09-01T18:29:26+08:00,269,170
J72,2021-09-01T18:06:36,2021-09-01T18:29:26+08:00,220,74
J69,2021-09-01T18:05:24,2021-09-01T18:29:26+08:00,222,110
JM31,2021-09-01T18:06:21,2021-09-01T18:29:26+08:00,188,117
J62M,2021-09-01T18:06:38,2021-09-01T18:29:26+08:00,200,163
J63,2021-09-01T18:06:31,2021-09-01T18:29:26+08:00,150,69
J83M,2021-09-01T18:06:45,2021-09-01T18:29:26+08:00,121,49
J67,2021-09-01T18:05:23,2021-09-01T18:29:26+08:00,156,40
JM2,2021-09-01T18:05:52,2021-09-01T18:29:26+08:00,300,43
J70,2021-09-01T19:08:41,2021-09-01T19:29:27+08:00,147,16
J85M,2021-09-01T19:08:46,2021-09-01T19:29:27+08:00,269,141
J72,2021-09-01T19:08:37,2021-09-01T19:29:27+08:00,220,41
J69,2021-09-01T19:06:24,2021-09-01T19:29:27+08:00,222,79
JM31,2021-09-01T19:08:23,2021-09-01T19:29:27+08:00,188,106
J62M,2021-09-01T19:08:40,2021-09-01T19:29:27+08:00,200,160
J63,2021-09-01T19:08:33,2021-09-01T19:29:27+08:00,150,33
J83M,2021-09-01T19:08:47,2021-09-01T19:29:27+08:00,121,37
J67,2021-09-01T19:06:24,2021-09-01T19:29:27+08:00,156,39
JM2,2021-09-01T19:06:23,2021-09-01T19:29:27+08:00,300,40
J70,2021-09-01T20:08:43,2021-09-01T20:29:27+08:00,147,3
J85M,2021-09-01T20:08:48,2021-09-01T20:29:27+08:00,269,125
J72,2021-09-01T20:08:39,2021-09-01T20:29:27+08:00,220,22
J69,2021-09-01T20:08:25,2021-09-01T20:29:27+08:00,222,68
JM31,2021-09-01T20:08:25,2021-09-01T20:29:27+08:00,188,108
J62M,2021-09-01T20:08:41,2021-09-01T20:29:27+08:00,200,145
J63,2021-09-01T20:08:34,2021-09-01T20:29:27+08:00,150,25
J83M,2021-09-01T20:08:48,2021-09-01T20:29:27+08:00,121,30
J67,2021-09-01T20:08:25,2021-09-01T20:29:27+08:00,156,28
JM2,2021-09-01T20:07:54,2021-09-01T20:29:27+08:00,300,27
J70,2021-09-01T21:10:45,2021-09-01T21:29:27+08:00,147,2
J85M,2021-09-01T21:10:50,2021-09-01T21:29:27+08:00,269,123
J72,2021-09-01T21:10:41,2021-09-01T21:29:27+08:00,220,0
J69,2021-09-01T21:08:26,2021-09-01T21:29:27+08:00,222,47
JM31,2021-09-01T21:10:57,2021-09-01T21:29:27+08:00,188,104
J62M,2021-09-01T21:10:43,2021-09-01T21:29:27+08:00,200,148
J63,2021-09-01T21:10:36,2021-09-01T21:29:27+08:00,150,21
J83M,2021-09-01T21:10:50,2021-09-01T21:29:27+08:00,121,27
J67,2021-09-01T21:08:26,2021-09-01T21:29:27+08:00,156,33
JM2,2021-09-01T21:08:24,2021-09-01T21:29:27+08:00,300,169
J70,2021-09-01T22:10:46,2021-09-01T22:29:26+08:00,147,0
J85M,2021-09-01T22:10:51,2021-09-01T22:29:26+08:00,269,110
J72,2021-09-01T22:10:43,2021-09-01T22:29:26+08:00,220,0
J69,2021-09-01T22:08:27,2021-09-01T22:29:26+08:00,222,31
JM31,2021-09-01T22:10:58,2021-09-01T22:29:26+08:00,188,111
J62M,2021-09-01T22:10:45,2021-09-01T22:29:26+08:00,200,143
J63,2021-09-01T22:10:38,2021-09-01T22:29:26+08:00,150,2
J83M,2021-09-01T22:10:52,2021-09-01T22:29:26+08:00,121,12
J67,2021-09-01T22:08:27,2021-09-01T22:29:26+08:00,156,35
JM2,2021-09-01T22:08:25,2021-09-01T22:29:26+08:00,300,162
J70,2021-09-01T23:10:48,2021-09-01T23:29:27+08:00,147,0
J85M,2021-09-01T23:10:53,2021-09-01T23:29:27+08:00,269,96
J72,2021-09-01T23:10:44,2021-09-01T23:29:27+08:00,220,0
J69,2021-09-01T23:09:28,2021-09-01T23:29:27+08:00,222,23
JM31,2021-09-01T23:11:00,2021-09-01T23:29:27+08:00,188,116
J62M,2021-09-01T23:10:47,2021-09-01T23:29:27+08:00,200,136
J63,2021-09-01T23:10:40,2021-09-01T23:29:27+08:00,150,0
J83M,2021-09-01T23:10:53,2021-09-01T23:29:27+08:00,121,4
J67,2021-09-01T23:09:28,2021-09-01T23:29:27+08:00,156,39
JM2,2021-09-01T23:10:26,2021-09-01T23:29:27+08:00,300,165
J70,2021-09-02T00:12:50,2021-09-02T00:29:27+08:00,147,0
J85M,2021-09-02T00:12:55,2021-09-02T00:29:27+08:00,269,87
J72,2021-09-02T00:12:46,2021-09-02T00:29:27+08:00,220,0
J69,2021-09-02T00:10:29,2021-09-02T00:29:27+08:00,222,13
JM31,2021-09-02T00:13:02,2021-09-02T00:29:27+08:00,188,113
J62M,2021-09-02T00:12:48,2021-09-02T00:29:27+08:00,200,132
J63,2021-09-02T00:12:41,2021-09-02T00:29:27+08:00,150,2
J83M,2021-09-02T00:12:56,2021-09-02T00:29:27+08:00,121,0
J67,2021-09-02T00:10:29,2021-09-02T00:29:27+08:00,156,32
JM2,2021-09-02T00:10:57,2021-09-02T00:29:27+08:00,300,151
J70,2021-09-02T01:12:52,2021-09-02T01:29:27+08:00,147,0
J85M,2021-09-02T01:12:57,2021-09-02T01:29:27+08:00,269,87
J72,2021-09-02T01:12:48,2021-09-02T01:29:27+08:00,220,0
J69,2021-09-02T01:11:30,2021-09-02T01:29:27+08:00,222,9
JM31,2021-09-02T01:13:04,2021-09-02T01:29:27+08:00,188,116
J62M,2021-09-02T01:12:50,2021-09-02T01:29:27+08:00,200,132
J63,2021-09-02T01:12:43,2021-09-02T01:29:27+08:00,150,1
J83M,2021-09-02T01:12:57,2021-09-02T01:29:27+08:00,121,0
J67,2021-09-02T01:11:30,2021-09-02T01:29:27+08:00,156,27
JM2,2021-09-02T01:11:58,2021-09-02T01:29:27+08:00,300,149
J70,2021-09-02T02:14:54,2021-09-02T02:29:26+08:00,147,0
J85M,2021-09-02T02:14:58,2021-09-02T02:29:26+08:00,269,85
J72,2021-09-02T02:14:50,2021-09-02T02:29:26+08:00,220,0
J69,2021-09-02T02:12:31,2021-09-02T02:29:26+08:00,222,15
JM31,2021-09-02T02:15:05,2021-09-02T02:29:26+08:00,188,113
J62M,2021-09-02T02:14:52,2021-09-02T02:29:26+08:00,200,132
J63,2021-09-02T02:14:45,2021-09-02T02:29:26+08:00,150,3
J83M,2021-09-02T02:14:59,2021-09-02T02:29:26+08:00,121,0
J67,2021-09-02T02:12:31,2021-09-02T02:29:26+08:00,156,44
JM2,2021-09-02T02:12:59,2021-09-02T02:29:26+08:00,300,153
J70,2021-09-02T03:15:06,2021-09-02T03:29:27+08:00,147,1
J85M,2021-09-02T03:14:51,2021-09-02T03:29:27+08:00,269,83
J72,2021-09-02T03:15:12,2021-09-02T03:29:27+08:00,220,0
J69,2021-09-02T03:14:10,2021-09-02T03:29:27+08:00,222,11
JM31,2021-09-02T03:14:56,2021-09-02T03:29:27+08:00,188,114
J62M,2021-09-02T03:15:17,2021-09-02T03:29:27+08:00,200,131
J63,2021-09-02T03:15:02,2021-09-02T03:29:27+08:00,150,0
J83M,2021-09-02T03:14:52,2021-09-02T03:29:27+08:00,121,0
J67,2021-09-02T03:14:10,2021-09-02T03:29:27+08:00,156,45
JM2,2021-09-02T03:13:30,2021-09-02T03:29:27+08:00,300,215
J70,2021-09-02T04:15:08,2021-09-02T04:29:27+08:00,147,0
J85M,2021-09-02T04:14:53,2021-09-02T04:29:27+08:00,269,84
J72,2021-09-02T04:15:14,2021-09-02T04:29:27+08:00,220,0
J69,2021-09-02T04:14:11,2021-09-02T04:29:27+08:00,222,11
JM31,2021-09-02T04:14:57,2021-09-02T04:29:27+08:00,188,115
J62M,2021-09-02T04:15:19,2021-09-02T04:29:27+08:00,200,130
J63,2021-09-02T04:15:04,2021-09-02T04:29:27+08:00,150,3
J83M,2021-09-02T04:14:54,2021-09-02T04:29:27+08:00,121,0
J67,2021-09-02T04:14:11,2021-09-02T04:29:27+08:00,156,46
JM2,2021-09-02T04:14:42,2021-09-02T04:29:27+08:00,300,212
J70,2021-09-02T05:17:10,2021-09-02T05:29:26+08:00,147,2
J85M,2021-09-02T05:17:25,2021-09-02T05:29:26+08:00,269,88
J72,2021-09-02T05:17:16,2021-09-02T05:29:26+08:00,220,0
J69,2021-09-02T05:14:12,2021-09-02T05:29:26+08:00,222,12
JM31,2021-09-02T05:16:59,2021-09-02T05:29:26+08:00,188,116
J62M,2021-09-02T05:17:22,2021-09-02T05:29:26+08:00,200,129
J63,2021-09-02T05:17:06,2021-09-02T05:29:26+08:00,150,5
J83M,2021-09-02T05:16:55,2021-09-02T05:29:26+08:00,121,0
J67,2021-09-02T05:14:12,2021-09-02T05:29:26+08:00,156,50
JM2,2021-09-02T05:14:13,2021-09-02T05:29:26+08:00,300,212
J70,2021-09-02T06:17:11,2021-09-02T06:29:27+08:00,147,11
J85M,2021-09-02T06:17:26,2021-09-02T06:29:27+08:00,269,97
J72,2021-09-02T06:17:18,2021-09-02T06:29:27+08:00,220,16
J69,2021-09-02T06:15:13,2021-09-02T06:29:27+08:00,222,23
JM31,2021-09-02T06:17:01,2021-09-02T06:29:27+08:00,188,117
J62M,2021-09-02T06:17:23,2021-09-02T06:29:27+08:00,200,132
J63,2021-09-02T06:17:07,2021-09-02T06:29:27+08:00,150,11
J83M,2021-09-02T06:17:27,2021-09-02T06:29:27+08:00,121,4
J67,2021-09-02T06:15:13,2021-09-02T06:29:27+08:00,156,45
JM2,2021-09-02T06:16:13,2021-09-02T06:29:27+08:00,300,190
J70,2021-09-02T07:17:13,2021-09-02T07:29:27+08:00,147,48
J85M,2021-09-02T07:17:28,2021-09-02T07:29:27+08:00,269,129
J72,2021-09-02T07:17:19,2021-09-02T07:29:27+08:00,220,65
J69,2021-09-02T07:16:13,2021-09-02T07:29:27+08:00,222,76
JM31,2021-09-02T07:17:33,2021-09-02T07:29:27+08:00,188,120
J62M,2021-09-02T07:17:24,2021-09-02T07:29:27+08:00,200,136
J63,2021-09-02T07:17:09,2021-09-02T07:29:27+08:00,150,32
J83M,2021-09-02T07:17:29,2021-09-02T07:29:27+08:00,121,37
J67,2021-09-02T07:16:13,2021-09-02T07:29:27+08:00,156,51
JM2,2021-09-02T07:17:13,2021-09-02T07:29:27+08:00,300,116
J70,2021-09-02T08:19:15,2021-09-02T08:29:27+08:00,147,60
J85M,2021-09-02T08:19:30,2021-09-02T08:29:27+08:00,269,161
J72,2021-09-02T08:19:21,2021-09-02T08:29:27+08:00,220,106
J69,2021-09-02T08:18:14,2021-09-02T08:29:27+08:00,222,101
JM31,2021-09-02T08:19:34,2021-09-02T08:29:27+08:00,188,115
J62M,2021-09-02T08:19:26,2021-09-02T08:29:27+08:00,200,146
J63,2021-09-02T08:19:11,2021-09-02T08:29:27+08:00,150,62
J83M,2021-09-02T08:19:31,2021-09-02T08:29:27+08:00,121,62
J67,2021-09-02T08:18:14,2021-09-02T08:29:27+08:00,156,61
JM2,2021-09-02T08:17:43,2021-09-02T08:29:27+08:00,300,62
J70,2021-09-02T09:19:17,2021-09-02T09:29:27+08:00,147,67
J85M,2021-09-02T09:19:32,2021-09-02T09:29:27+08:00,269,176
J72,2021-09-02T09:19:23,2021-09-02T09:29:27+08:00,220,116
J69,2021-09-02T09:19:15,2021-09-02T09:29:27+08:00,222,114
JM31,2021-09-02T09:19:36,2021-09-02T09:29:27+08:00,188,111
J62M,2021-09-02T09:19:28,2021-09-02T09:29:27+08:00,200,161
J63,2021-09-02T09:19:13,2021-09-02T09:29:27+08:00,150,73
J83M,2021-09-02T09:19:33,2021-09-02T09:29:27+08:00,121,65
J67,2021-09-02T09:19:15,2021-09-02T09:29:27+08:00,156,56
JM2,2021-09-02T09:18:43,2021-09-02T09:29:27+08:00,300,93
J70,2021-09-02T10:21:19,2021-09-02T10:29:27+08:00,147,81
J85M,2021-09-02T10:21:33,2021-09-02T10:29:27+08:00,269,180
J72,2021-09-02T10:21:25,2021-09-02T10:29:27+08:00,220,95
J69,2021-09-02T10:19:16,2021-09-02T10:29:27+08:00,222,116
JM31,2021-09-02T10:21:38,2021-09-02T10:29:27+08:00,188,134
J62M,2021-09-02T10:21:30,2021-09-02T10:29:27+08:00,200,164
J63,2021-09-02T10:21:44,2021-09-02T10:29:27+08:00,150,91
J83M,2021-09-02T10:21:35,2021-09-02T10:29:27+08:00,121,71
J67,2021-09-02T10:19:16,2021-09-02T10:29:27+08:00,156,57
JM2,2021-09-02T10:19:43,2021-09-02T10:29:27+08:00,300,63
J70,2021-09-02T11:21:20,2021-09-02T11:29:26+08:00,147,87
J85M,2021-09-02T11:21:35,2021-09-02T11:29:26+08:00,269,189
J72,2021-09-02T11:21:26,2021-09-02T11:29:26+08:00,220,114
J69,2021-09-02T11:20:17,2021-09-02T11:29:26+08:00,222,125
JM31,2021-09-02T11:21:40,2021-09-02T11:29:26+08:00,188,116
J62M,2021-09-02T11:21:31,2021-09-02T11:29:26+08:00,200,166
J63,2021-09-02T11:21:46,2021-09-02T11:29:26+08:00,150,97
J83M,2021-09-02T11:21:36,2021-09-02T11:29:26+08:00,121,68
J67,2021-09-02T11:20:17,2021-09-02T11:29:26+08:00,156,55
JM2,2021-09-02T11:20:13,2021-09-02T11:29:26+08:00,300,50
J70,2021-09-02T12:23:22,2021-09-02T12:29:27+08:00,147,69
J85M,2021-09-02T12:23:37,2021-09-02T12:29:27+08:00,269,182
J72,2021-09-02T12:23:28,2021-09-02T12:29:27+08:00,220,115
J69,2021-09-02T12:21:18,2021-09-02T12:29:27+08:00,222,124
JM31,2021-09-02T12:23:41,2021-09-02T12:29:27+08:00,188,87
J62M,2021-09-02T12:23:33,2021-09-02T12:29:27+08:00,200,167
J63,2021-09-02T12:23:48,2021-09-02T12:29:27+08:00,150,87
J83M,2021-09-02T12:23:38,2021-09-02T12:29:27+08:00,121,65
J67,2021-09-02T12:21:18,2021-09-02T12:29:27+08:00,156,28
JM2,2021-09-02T12:21:44,2021-09-02T12:29:27+08:00,300,40
J70,2021-09-02T13:23:54,2021-09-02T13:29:27+08:00,147,63
