carpark_number,update_datetime,timestamp,total_lots,lots_available
J83M,2020-04-01T03:29:49,2020-04-01T03:29:27+08:00,121,1
J67,2020-04-01T03:28:58,2020-04-01T03:29:27+08:00,156,66
JM2,2020-04-01T03:28:51,2020-04-01T03:29:27+08:00,300,205
J70,2020-04-01T04:29:54,2020-04-01T04:29:27+08:00,147,15
J85M,2020-04-01T04:30:13,2020-04-01T04:29:27+08:00,269,90
J72,2020-04-01T04:30:14,2020-04-01T04:29:27+08:00,220,3
J69,2020-04-01T04:29:00,2020-04-01T04:29:27+08:00,222,17
JM31,2020-04-01T04:29:56,2020-04-01T04:29:27+08:00,188,117
J62M,2020-04-01T04:30:18,2020-04-01T04:29:27+08:00,200,140
J63,2020-04-01T04:30:10,2020-04-01T04:29:27+08:00,150,4
J83M,2020-04-01T04:29:51,2020-04-01T04:29:27+08:00,121,0
J67,2020-04-01T04:28:59,2020-04-01T04:29:27+08:00,156,63
JM2,2020-04-01T04:28:51,2020-04-01T04:29:27+08:00,300,201
J70,2020-04-01T05:29:56,2020-04-01T05:29:27+08:00,147,19
J85M,2020-04-01T05:30:15,2020-04-01T05:29:27+08:00,269,93
J72,2020-04-01T05:30:15,2020-04-01T05:29:27+08:00,220,8
J69,2020-04-01T05:29:01,2020-04-01T05:29:27+08:00,222,22
JM31,2020-04-01T05:29:57,2020-04-01T05:29:27+08:00,188,116
J62M,2020-04-01T05:30:20,2020-04-01T05:29:27+08:00,200,139
J63,2020-04-01T05:30:12,2020-04-01T05:29:27+08:00,150,5
J83M,2020-04-01T05:29:53,2020-04-01T05:29:27+08:00,121,1
J67,2020-04-01T05:29:00,2020-04-01T05:29:27+08:00,156,55
JM2,2020-04-01T05:28:51,2020-04-01T05:29:27+08:00,300,198
J70,2020-04-01T06:29:58,2020-04-01T06:29:27+08:00,147,30
J85M,2020-04-01T06:30:17,2020-04-01T06:29:27+08:00,269,104
J72,2020-04-01T06:30:17,2020-04-01T06:29:27+08:00,220,23
J69,2020-04-01T06:28:02,2020-04-01T06:29:27+08:00,222,33
JM31,2020-04-01T06:29:59,2020-04-01T06:29:27+08:00,188,118
J62M,2020-04-01T06:30:21,2020-04-01T06:29:27+08:00,200,141
J63,2020-04-01T06:30:14,2020-04-01T06:29:27+08:00,150,16
J83M,2020-04-01T06:30:24,2020-04-01T06:29:27+08:00,121,3
J67,2020-04-01T06:28:01,2020-04-01T06:29:27+08:00,156,59
JM2,2020-04-01T06:28:22,2020-04-01T06:29:27+08:00,300,180
J70,2020-04-01T07:29:59,2020-04-01T07:29:27+08:00,147,63
J85M,2020-04-01T07:30:19,2020-04-01T07:29:27+08:00,269,136
J72,2020-04-01T07:30:19,2020-04-01T07:29:27+08:00,220,58
J69,2020-04-01T07:28:03,2020-04-01T07:29:27+08:00,222,75
JM31,2020-04-01T07:30:01,2020-04-01T07:29:27+08:00,188,129
J62M,2020-04-01T07:30:23,2020-04-01T07:29:27+08:00,200,147
J63,2020-04-01T07:30:15,2020-04-01T07:29:27+08:00,150,58
J83M,2020-04-01T07:30:26,2020-04-01T07:29:27+08:00,121,31
J67,2020-04-01T07:28:02,2020-04-01T07:29:27+08:00,156,43
JM2,2020-04-01T07:28:23,2020-04-01T07:29:27+08:00,300,125
J70,2020-04-01T08:30:31,2020-04-01T08:29:27+08:00,147,89
J85M,2020-04-01T08:30:20,2020-04-01T08:29:27+08:00,269,163
J72,2020-04-01T08:30:21,2020-04-01T08:29:27+08:00,220,110
J69,2020-04-01T08:29:04,2020-04-01T08:29:27+08:00,222,114
JM31,2020-04-01T08:30:33,2020-04-01T08:29:27+08:00,188,130
J62M,2020-04-01T08:30:25,2020-04-01T08:29:27+08:00,200,154
J63,2020-04-01T08:30:17,2020-04-01T08:29:27+08:00,150,69
J83M,2020-04-01T08:30:28,2020-04-01T08:29:27+08:00,121,58
J67,2020-04-01T08:29:03,2020-04-01T08:29:27+08:00,156,56
JM2,2020-04-01T08:28:23,2020-04-01T08:29:27+08:00,300,73
J70,2020-04-01T09:30:33,2020-04-01T09:29:27+08:00,147,70
J85M,2020-04-01T09:30:22,2020-04-01T09:29:27+08:00,269,181
J72,2020-04-01T09:30:22,2020-04-01T09:29:27+08:00,220,119
J69,2020-04-01T09:29:05,2020-04-01T09:29:27+08:00,222,135
JM31,2020-04-01T09:30:34,2020-04-01T09:29:27+08:00,188,139
J62M,2020-04-01T09:30:27,2020-04-01T09:29:27+08:00,200,164
J63,2020-04-01T09:30:19,2020-04-01T09:29:27+08:00,150,81
J83M,2020-04-01T09:30:30,2020-04-01T09:29:27+08:00,121,64
J67,2020-04-01T09:29:04,2020-04-01T09:29:27+08:00,156,56
JM2,2020-04-01T09:28:54,2020-04-01T09:29:27+08:00,300,64
J70,2020-04-01T10:30:35,2020-04-01T10:29:27+08:00,147,76
J85M,2020-04-01T10:30:24,2020-04-01T10:29:27+08:00,269,185
J72,2020-04-01T10:30:24,2020-04-01T10:29:27+08:00,220,124
J69,2020-04-01T10:29:05,2020-04-01T10:29:27+08:00,222,137
JM31,2020-04-01T10:30:36,2020-04-01T10:29:27+08:00,188,134
J62M,2020-04-01T10:30:29,2020-04-01T10:29:27+08:00,200,171
J63,2020-04-01T10:30:21,2020-04-01T10:29:27+08:00,150,74
J83M,2020-04-01T10:30:31,2020-04-01T10:29:27+08:00,121,75
J67,2020-04-01T10:29:05,2020-04-01T10:29:27+08:00,156,65
JM2,2020-04-01T10:28:54,2020-04-01T10:29:27+08:00,300,46
J70,2020-04-01T11:30:36,2020-04-01T11:29:27+08:00,147,77
J85M,2020-04-01T11:30:26,2020-04-01T11:29:27+08:00,269,183
J72,2020-04-01T11:30:26,2020-04-01T11:29:27+08:00,220,125
J69,2020-04-01T11:28:07,2020-04-01T11:29:27+08:00,222,143
JM31,2020-04-01T11:30:38,2020-04-01T11:29:27+08:00,188,132
J62M,2020-04-01T11:30:30,2020-04-01T11:29:27+08:00,200,172
J63,2020-04-01T11:30:22,2020-04-01T11:29:27+08:00,150,70
J83M,2020-04-01T11:30:33,2020-04-01T11:29:27+08:00,121,72
J67,2020-04-01T11:28:06,2020-04-01T11:29:27+08:00,156,63
JM2,2020-04-01T11:28:55,2020-04-01T11:29:27+08:00,300,32
J70,2020-04-01T12:30:38,2020-04-01T12:29:28+08:00,147,80
J85M,2020-04-01T12:30:27,2020-04-01T12:29:28+08:00,269,180
J72,2020-04-01T12:30:28,2020-04-01T12:29:28+08:00,220,128
J69,2020-04-01T12:28:07,2020-04-01T12:29:28+08:00,222,143
JM31,2020-04-01T12:30:40,2020-04-01T12:29:28+08:00,188,84
J62M,2020-04-01T12:30:32,2020-04-01T12:29:28+08:00,200,172
J63,2020-04-01T12:30:24,2020-04-01T12:29:28+08:00,150,64
J83M,2020-04-01T12:30:35,2020-04-01T12:29:28+08:00,121,72
J67,2020-04-01T12:28:06,2020-04-01T12:29:28+08:00,156,44
JM2,2020-04-01T12:28:26,2020-04-01T12:29:28+08:00,300,26
J70,2020-04-01T13:30:40,2020-04-01T13:29:27+08:00,147,70
J85M,2020-04-01T13:30:29,2020-04-01T13:29:27+08:00,269,186
J72,2020-04-01T13:30:29,2020-04-01T13:29:27+08:00,220,134
J69,2020-04-01T13:28:08,2020-04-01T13:29:27+08:00,222,140
JM31,2020-04-01T13:30:41,2020-04-01T13:29:27+08:00,188,112
J62M,2020-04-01T13:30:34,2020-04-01T13:29:27+08:00,200,170
J63,2020-04-01T13:30:26,2020-04-01T13:29:27+08:00,150,67
J83M,2020-04-01T13:30:37,2020-04-01T13:29:27+08:00,121,70
J67,2020-04-01T13:28:07,2020-04-01T13:29:27+08:00,156,52
JM2,2020-04-01T13:28:25,2020-04-01T13:29:27+08:00,300,11
J70,2020-04-01T14:30:42,2020-04-01T14:29:27+08:00,147,72
J85M,2020-04-01T14:30:31,2020-04-01T14:29:27+08:00,269,193
J72,2020-04-01T14:30:31,2020-04-01T14:29:27+08:00,220,132
J69,2020-04-01T14:29:09,2020-04-01T14:29:27+08:00,222,141
JM31,2020-04-01T14:30:43,2020-04-01T14:29:27+08:00,188,131
J62M,2020-04-01T14:30:36,2020-04-01T14:29:27+08:00,200,171
J63,2020-04-01T14:30:28,2020-04-01T14:29:27+08:00,150,50
J83M,2020-04-01T14:30:38,2020-04-01T14:29:27+08:00,121,72
J67,2020-04-01T14:29:08,2020-04-01T14:29:27+08:00,156,73
JM2,2020-04-01T14:28:55,2020-04-01T14:29:27+08:00,300,6
J70,2020-04-01T15:30:43,2020-04-01T15:29:27+08:00,147,66
J85M,2020-04-01T15:30:33,2020-04-01T15:29:27+08:00,269,194
J72,2020-04-01T15:30:33,2020-04-01T15:29:27+08:00,220,138
J69,2020-04-01T15:29:10,2020-04-01T15:29:27+08:00,222,141
JM31,2020-04-01T15:30:45,2020-04-01T15:29:27+08:00,188,141
J62M,2020-04-01T15:30:37,2020-04-01T15:29:27+08:00,200,172
J63,2020-04-01T15:30:29,2020-04-01T15:29:27+08:00,150,23
J83M,2020-04-01T15:30:40,2020-04-01T15:29:27+08:00,121,66
J67,2020-04-01T15:29:09,2020-04-01T15:29:27+08:00,156,77
JM2,2020-04-01T15:28:25,2020-04-01T15:29:27+08:00,300,109
J70,2020-04-01T16:30:45,2020-04-01T16:29:27+08:00,147,71
J85M,2020-04-01T16:30:34,2020-04-01T16:29:27+08:00,269,191
J72,2020-04-01T16:30:35,2020-04-01T16:29:27+08:00,220,108
J69,2020-04-01T16:28:11,2020-04-01T16:29:27+08:00,222,133
JM31,2020-04-01T16:30:47,2020-04-01T16:29:27+08:00,188,143
J62M,2020-04-01T16:30:39,2020-04-01T16:29:27+08:00,200,172
J63,2020-04-01T16:31:01,2020-04-01T16:29:27+08:00,150,18
J83M,2020-04-01T16:30:42,2020-04-01T16:29:27+08:00,121,69
J67,2020-04-01T16:28:10,2020-04-01T16:29:27+08:00,156,73
JM2,2020-04-01T16:28:25,2020-04-01T16:29:27+08:00,300,90
J70,2020-04-01T17:30:47,2020-04-01T17:29:27+08:00,147,59
J85M,2020-04-01T17:30:36,2020-04-01T17:29:27+08:00,269,182
J72,2020-04-01T17:30:36,2020-04-01T17:29:27+08:00,220,95
J69,2020-04-01T17:28:11,2020-04-01T17:29:27+08:00,222,131
JM31,2020-04-01T17:30:48,2020-04-01T17:29:27+08:00,188,130
J62M,2020-04-01T17:30:41,2020-04-01T17:29:27+08:00,200,168
J63,2020-04-01T17:31:03,2020-04-01T17:29:27+08:00,150,6
J83M,2020-04-01T17:30:44,2020-04-01T17:29:27+08:00,121,61
J67,2020-04-01T17:28:11,2020-04-01T17:29:27+08:00,156,69
JM2,2020-04-01T17:28:26,2020-04-01T17:29:27+08:00,300,74
J70,2020-04-01T18:30:49,2020-04-01T18:29:27+08:00,147,30
J85M,2020-04-01T18:31:08,2020-04-01T18:29:27+08:00,269,159
J72,2020-04-01T18:31:08,2020-04-01T18:29:27+08:00,220,70
J69,2020-04-01T18:28:13,2020-04-01T18:29:27+08:00,222,112
JM31,2020-04-01T18:30:50,2020-04-01T18:29:27+08:00,188,110
J62M,2020-04-01T18:30:43,2020-04-01T18:29:27+08:00,200,163
J63,2020-04-01T18:31:05,2020-04-01T18:29:27+08:00,150,0
J83M,2020-04-01T18:30:45,2020-04-01T18:29:27+08:00,121,46
J67,2020-04-01T18:28:12,2020-04-01T18:29:27+08:00,156,65
JM2,2020-04-01T18:28:57,2020-04-01T18:29:27+08:00,300,43
J70,2020-04-01T19:30:50,2020-04-01T19:29:27+08:00,147,17
J85M,2020-04-01T19:31:09,2020-04-01T19:29:27+08:00,269,140
J72,2020-04-01T19:31:10,2020-04-01T19:29:27+08:00,220,31
J69,2020-04-01T19:28:13,2020-04-01T19:29:27+08:00,222,80
JM31,2020-04-01T19:30:52,2020-04-01T19:29:27+08:00,188,111
J62M,2020-04-01T19:30:44,2020-04-01T19:29:27+08:00,200,156
J63,2020-04-01T19:31:06,2020-04-01T19:29:27+08:00,150,0
J83M,2020-04-01T19:30:47,2020-04-01T19:29:27+08:00,121,27
J67,2020-04-01T19:28:13,2020-04-01T19:29:27+08:00,156,49
JM2,2020-04-01T19:28:57,2020-04-01T19:29:27+08:00,300,34
J70,2020-04-01T20:30:52,2020-04-01T20:29:27+08:00,147,25
J85M,2020-04-01T20:31:11,2020-04-01T20:29:27+08:00,269,126
J72,2020-04-01T20:31:12,2020-04-01T20:29:27+08:00,220,27
J69,2020-04-01T20:29:14,2020-04-01T20:29:27+08:00,222,58
JM31,2020-04-01T20:30:53,2020-04-01T20:29:27+08:00,188,112
J62M,2020-04-01T20:31:16,2020-04-01T20:29:27+08:00,200,150
J63,2020-04-01T20:31:08,2020-04-01T20:29:27+08:00,150,0
J83M,2020-04-01T20:30:49,2020-04-01T20:29:27+08:00,121,27
J67,2020-04-01T20:29:14,2020-04-01T20:29:27+08:00,156,53
JM2,2020-04-01T20:28:55,2020-04-01T20:29:27+08:00,300,9
J70,2020-04-01T21:30:54,2020-04-01T21:29:27+08:00,147,12
J85M,2020-04-01T21:31:13,2020-04-01T21:29:27+08:00,269,115
J72,2020-04-01T21:31:13,2020-04-01T21:29:27+08:00,220,22
J69,2020-04-01T21:29:15,2020-04-01T21:29:27+08:00,222,54
JM31,2020-04-01T21:30:55,2020-04-01T21:29:27+08:00,188,114
J62M,2020-04-01T21:31:18,2020-04-01T21:29:27+08:00,200,150
J63,2020-04-01T21:31:10,2020-04-01T21:29:27+08:00,150,36
J83M,2020-04-01T21:30:50,2020-04-01T21:29:27+08:00,121,15
J67,2020-04-01T21:29:14,2020-04-01T21:29:27+08:00,156,65
JM2,2020-04-01T21:28:56,2020-04-01T21:29:27+08:00,300,15
J70,2020-04-01T22:30:56,2020-04-01T22:29:27+08:00,147,16
J85M,2020-04-01T22:31:15,2020-04-01T22:29:27+08:00,269,111
J72,2020-04-01T22:31:15,2020-04-01T22:29:27+08:00,220,10
J69,2020-04-01T22:28:16,2020-04-01T22:29:27+08:00,222,33
JM31,2020-04-01T22:30:57,2020-04-01T22:29:27+08:00,188,122
J62M,2020-04-01T22:31:20,2020-04-01T22:29:27+08:00,200,147
J63,2020-04-01T22:31:12,2020-04-01T22:29:27+08:00,150,30
J83M,2020-04-01T22:31:22,2020-04-01T22:29:27+08:00,121,12
J67,2020-04-01T22:28:15,2020-04-01T22:29:27+08:00,156,62
JM2,2020-04-01T22:28:56,2020-04-01T22:29:27+08:00,300,20
J70,2020-04-01T23:29:27,2020-04-01T23:29:27+08:00,147,17
J85M,2020-04-01T23:29:16,2020-04-01T23:29:27+08:00,269,104
J72,2020-04-01T23:29:17,2020-04-01T23:29:27+08:00,220,2
J69,2020-04-01T23:28:17,2020-04-01T23:29:27+08:00,222,32
JM31,2020-04-01T23:28:59,2020-04-01T23:29:27+08:00,188,118
J62M,2020-04-01T23:29:21,2020-04-01T23:29:27+08:00,200,141
J63,2020-04-01T23:29:13,2020-04-01T23:29:27+08:00,150,23
J83M,2020-04-01T23:29:24,2020-04-01T23:29:27+08:00,121,0
J67,2020-04-01T23:28:16,2020-04-01T23:29:27+08:00,156,66
JM2,2020-04-01T23:28:27,2020-04-01T23:29:27+08:00,300,16
J70,2020-04-02T00:29:29,2020-04-02T00:29:27+08:00,147,13
J85M,2020-04-02T00:29:18,2020-04-02T00:29:27+08:00,269,95
J72,2020-04-02T00:29:19,2020-04-02T00:29:27+08:00,220,0
J69,2020-04-02T00:28:18,2020-04-02T00:29:27+08:00,222,21
JM31,2020-04-02T00:29:30,2020-04-02T00:29:27+08:00,188,122
J62M,2020-04-02T00:29:23,2020-04-02T00:29:27+08:00,200,137
J63,2020-04-02T00:29:15,2020-04-02T00:29:27+08:00,150,20
J83M,2020-04-02T00:29:26,2020-04-02T00:29:27+08:00,121,0
J67,2020-04-02T00:28:17,2020-04-02T00:29:27+08:00,156,56
JM2,2020-04-02T00:28:26,2020-04-02T00:29:27+08:00,300,9
J70,2020-04-02T01:29:31,2020-04-02T01:29:27+08:00,147,14
J85M,2020-04-02T01:29:20,2020-04-02T01:29:27+08:00,269,94
J72,2020-04-02T01:29:20,2020-04-02T01:29:27+08:00,220,0
J69,2020-04-02T01:28:19,2020-04-02T01:29:27+08:00,222,19
JM31,2020-04-02T01:29:32,2020-04-02T01:29:27+08:00,188,122
J62M,2020-04-02T01:29:25,2020-04-02T01:29:27+08:00,200,138
J63,2020-04-02T01:29:17,2020-04-02T01:29:27+08:00,150,21
J83M,2020-04-02T01:29:27,2020-04-02T01:29:27+08:00,121,0
J67,2020-04-02T01:28:18,2020-04-02T01:29:27+08:00,156,63
JM2,2020-04-02T01:28:25,2020-04-02T01:29:27+08:00,300,12
J70,2020-04-02T02:29:33,2020-04-02T02:29:27+08:00,147,15
J85M,2020-04-02T02:29:22,2020-04-02T02:29:27+08:00,269,91
J72,2020-04-02T02:29:22,2020-04-02T02:29:27+08:00,220,0
J69,2020-04-02T02:29:20,2020-04-02T02:29:27+08:00,222,20
JM31,2020-04-02T02:29:34,2020-04-02T02:29:27+08:00,188,122
J62M,2020-04-02T02:29:27,2020-04-02T02:29:27+08:00,200,138
J63,2020-04-02T02:29:19,2020-04-02T02:29:27+08:00,150,19
J83M,2020-04-02T02:29:29,2020-04-02T02:29:27+08:00,121,0
J67,2020-04-02T02:29:19,2020-04-02T02:29:27+08:00,156,59
JM2,2020-04-02T02:28:56,2020-04-02T02:29:27+08:00,300,17
J70,2020-04-02T03:29:40,2020-04-02T03:29:27+08:00,147,12
J85M,2020-04-02T03:29:20,2020-04-02T03:29:27+08:00,269,90
J72,2020-04-02T03:29:18,2020-04-02T03:29:27+08:00,220,0
J69,2020-04-02T03:28:58,2020-04-02T03:29:27+08:00,222,21
JM31,2020-04-02T03:29:41,2020-04-02T03:29:27+08:00,188,122
J62M,2020-04-02T03:29:37,2020-04-02T03:29:27+08:00,200,137
J63,2020-04-02T03:29:19,2020-04-02T03:29:27+08:00,150,17
J83M,2020-04-02T03:29:28,2020-04-02T03:29:27+08:00,121,0
J67,2020-04-02T03:28:57,2020-04-02T03:29:27+08:00,156,63
JM2,2020-04-02T03:28:59,2020-04-02T03:29:27+08:00,300,221
J70,2020-04-02T04:29:42,2020-04-02T04:29:27+08:00,147,14
J85M,2020-04-02T04:29:22,2020-04-02T04:29:27+08:00,269,90
J72,2020-04-02T04:29:20,2020-04-02T04:29:27+08:00,220,0
J69,2020-04-02T04:28:59,2020-04-02T04:29:27+08:00,222,20
JM31,2020-04-02T04:29:43,2020-04-02T04:29:27+08:00,188,121
J62M,2020-04-02T04:29:38,2020-04-02T04:29:27+08:00,200,136
J63,2020-04-02T04:29:21,2020-04-02T04:29:27+08:00,150,19
J83M,2020-04-02T04:29:30,2020-04-02T04:29:27+08:00,121,0
J67,2020-04-02T04:28:58,2020-04-02T04:29:27+08:00,156,65
JM2,2020-04-02T04:28:56,2020-04-02T04:29:27+08:00,300,222
J70,2020-04-02T05:29:43,2020-04-02T05:29:27+08:00,147,19
J85M,2020-04-02T05:29:23,2020-04-02T05:29:27+08:00,269,93
J72,2020-04-02T05:29:21,2020-04-02T05:29:27+08:00,220,4
J69,2020-04-02T05:27:59,2020-04-02T05:29:27+08:00,222,26
JM31,2020-04-02T05:29:45,2020-04-02T05:29:27+08:00,188,121
J62M,2020-04-02T05:29:40,2020-04-02T05:29:27+08:00,200,136
J63,2020-04-02T05:29:23,2020-04-02T05:29:27+08:00,150,23
J83M,2020-04-02T05:29:31,2020-04-02T05:29:27+08:00,121,1
J67,2020-04-02T05:27:59,2020-04-02T05:29:27+08:00,156,60
JM2,2020-04-02T05:28:26,2020-04-02T05:29:27+08:00,300,220
J70,2020-04-02T06:29:45,2020-04-02T06:29:27+08:00,147,27
J85M,2020-04-02T06:29:25,2020-04-02T06:29:27+08:00,269,106
J72,2020-04-02T06:29:53,2020-04-02T06:29:27+08:00,220,26
J69,2020-04-02T06:28:00,2020-04-02T06:29:27+08:00,222,41
JM31,2020-04-02T06:29:46,2020-04-02T06:29:27+08:00,188,121
J62M,2020-04-02T06:29:42,2020-04-02T06:29:27+08:00,200,140
J63,2020-04-02T06:29:24,2020-04-02T06:29:27+08:00,150,33
J83M,2020-04-02T06:29:33,2020-04-02T06:29:27+08:00,121,6
J67,2020-04-02T06:28:00,2020-04-02T06:29:27+08:00,156,60
JM2,2020-04-02T06:28:27,2020-04-02T06:29:27+08:00,300,200
J70,2020-04-02T07:29:47,2020-04-02T07:29:27+08:00,147,72
J85M,2020-04-02T07:29:57,2020-04-02T07:29:27+08:00,269,134
J72,2020-04-02T07:29:55,2020-04-02T07:29:27+08:00,220,56
J69,2020-04-02T07:28:01,2020-04-02T07:29:27+08:00,222,84
JM31,2020-04-02T07:29:48,2020-04-02T07:29:27+08:00,188,132
J62M,2020-04-02T07:29:44,2020-04-02T07:29:27+08:00,200,148
J63,2020-04-02T07:29:56,2020-04-02T07:29:27+08:00,150,71
J83M,2020-04-02T07:29:35,2020-04-02T07:29:27+08:00,121,31
J67,2020-04-02T07:28:01,2020-04-02T07:29:27+08:00,156,38
JM2,2020-04-02T07:27:57,2020-04-02T07:29:27+08:00,300,93
J70,2020-04-02T08:29:49,2020-04-02T08:29:27+08:00,147,89
J85M,2020-04-02T08:29:59,2020-04-02T08:29:27+08:00,269,157
J72,2020-04-02T08:29:57,2020-04-02T08:29:27+08:00,220,102
J69,2020-04-02T08:29:02,2020-04-02T08:29:27+08:00,222,133
JM31,2020-04-02T08:29:50,2020-04-02T08:29:27+08:00,188,134
J62M,2020-04-02T08:29:45,2020-04-02T08:29:27+08:00,200,151
J63,2020-04-02T08:29:58,2020-04-02T08:29:27+08:00,150,92
J83M,2020-04-02T08:29:37,2020-04-02T08:29:27+08:00,121,75
J67,2020-04-02T08:29:01,2020-04-02T08:29:27+08:00,156,49
JM2,2020-04-02T08:28:58,2020-04-02T08:29:27+08:00,300,53
J70,2020-04-02T09:29:50,2020-04-02T09:29:27+08:00,147,77
J85M,2020-04-02T09:30:00,2020-04-02T09:29:27+08:00,269,176
J72,2020-04-02T09:29:59,2020-04-02T09:29:27+08:00,220,111
J69,2020-04-02T09:29:03,2020-04-02T09:29:27+08:00,222,146
JM31,2020-04-02T09:29:52,2020-04-02T09:29:27+08:00,188,143
J62M,2020-04-02T09:29:47,2020-04-02T09:29:27+08:00,200,162
J63,2020-04-02T09:30:00,2020-04-02T09:29:27+08:00,150,93
J83M,2020-04-02T09:29:38,2020-04-02T09:29:27+08:00,121,75
J67,2020-04-02T09:29:02,2020-04-02T09:29:27+08:00,156,54
JM2,2020-04-02T09:28:57,2020-04-02T09:29:27+08:00,300,35
J70,2020-04-02T10:29:52,2020-04-02T10:29:27+08:00,147,85
J85M,2020-04-02T10:30:02,2020-04-02T10:29:27+08:00,269,178
J72,2020-04-02T10:30:00,2020-04-02T10:29:27+08:00,220,134
J69,2020-04-02T10:29:04,2020-04-02T10:29:27+08:00,222,145
JM31,2020-04-02T10:29:54,2020-04-02T10:29:27+08:00,188,146
J62M,2020-04-02T10:29:49,2020-04-02T10:29:27+08:00,200,167
J63,2020-04-02T10:30:01,2020-04-02T10:29:27+08:00,150,92
J83M,2020-04-02T10:29:40,2020-04-02T10:29:27+08:00,121,77
J67,2020-04-02T10:29:03,2020-04-02T10:29:27+08:00,156,70
JM2,2020-04-02T10:28:27,2020-04-02T10:29:27+08:00,300,25
J70,2020-04-02T11:29:54,2020-04-02T11:29:27+08:00,147,83
J85M,2020-04-02T11:30:04,2020-04-02T11:29:27+08:00,269,179
J72,2020-04-02T11:30:02,2020-04-02T11:29:27+08:00,220,131
J69,2020-04-02T11:28:06,2020-04-02T11:29:27+08:00,222,142
JM31,2020-04-02T11:29:55,2020-04-02T11:29:27+08:00,188,138
J62M,2020-04-02T11:29:51,2020-04-02T11:29:27+08:00,200,170
J63,2020-04-02T11:30:03,2020-04-02T11:29:27+08:00,150,90
J83M,2020-04-02T11:30:12,2020-04-02T11:29:27+08:00,121,75
J67,2020-04-02T11:28:04,2020-04-02T11:29:27+08:00,156,64
JM2,2020-04-02T11:28:27,2020-04-02T11:29:27+08:00,300,8
J70,2020-04-02T12:29:56,2020-04-02T12:29:27+08:00,147,76
J85M,2020-04-02T12:30:06,2020-04-02T12:29:27+08:00,269,178
J72,2020-04-02T12:30:04,2020-04-02T12:29:27+08:00,220,117
J69,2020-04-02T12:28:06,2020-04-02T12:29:27+08:00,222,144
JM31,2020-04-02T12:29:57,2020-04-02T12:29:27+08:00,188,109
J62M,2020-04-02T12:29:52,2020-04-02T12:29:27+08:00,200,170
J63,2020-04-02T12:30:05,2020-04-02T12:29:27+08:00,150,86
J83M,2020-04-02T12:30:14,2020-04-02T12:29:27+08:00,121,75
J67,2020-04-02T12:28:05,2020-04-02T12:29:27+08:00,156,49
JM2,2020-04-02T12:28:30,2020-04-02T12:29:27+08:00,300,0
J70,2020-04-02T13:29:58,2020-04-02T13:29:27+08:00,147,88
