carpark_number,update_datetime,timestamp,total_lots,lots_available
J83M,2018-02-01T14:28:07,2018-02-01T14:29:27+08:00,163,158
J67,2018-02-01T14:27:51,2018-02-01T14:29:27+08:00,156,45
JM2,2018-02-01T14:28:25,2018-02-01T14:29:27+08:00,300,0
J70,2018-02-01T15:28:11,2018-02-01T15:29:27+08:00,151,27
J85M,2018-02-01T15:28:09,2018-02-01T15:29:27+08:00,217,208
J72,2018-02-01T15:27:55,2018-02-01T15:29:27+08:00,255,188
J69,2018-02-01T15:27:56,2018-02-01T15:29:27+08:00,222,222
JM31,2018-02-01T15:28:04,2018-02-01T15:29:27+08:00,180,136
J62M,2018-02-01T15:27:35,2018-02-01T15:29:27+08:00,222,168
J63,2018-02-01T15:27:35,2018-02-01T15:29:27+08:00,153,92
J83M,2018-02-01T15:28:07,2018-02-01T15:29:27+08:00,163,154
J67,2018-02-01T15:27:52,2018-02-01T15:29:27+08:00,156,55
JM2,2018-02-01T15:28:55,2018-02-01T15:29:27+08:00,300,0
J70,2018-02-01T16:28:12,2018-02-01T16:29:28+08:00,151,19
J85M,2018-02-01T16:28:10,2018-02-01T16:29:28+08:00,217,200
J72,2018-02-01T16:28:56,2018-02-01T16:29:28+08:00,255,190
J69,2018-02-01T16:28:58,2018-02-01T16:29:28+08:00,222,222
JM31,2018-02-01T16:28:04,2018-02-01T16:29:28+08:00,180,149
J62M,2018-02-01T16:28:36,2018-02-01T16:29:28+08:00,222,167
J63,2018-02-01T16:28:36,2018-02-01T16:29:28+08:00,153,91
J83M,2018-02-01T16:28:08,2018-02-01T16:29:28+08:00,163,149
J67,2018-02-01T16:28:53,2018-02-01T16:29:28+08:00,156,46
JM2,2018-02-01T16:28:56,2018-02-01T16:29:28+08:00,300,0
J70,2018-02-01T17:28:12,2018-02-01T17:29:28+08:00,151,6
J85M,2018-02-01T17:28:10,2018-02-01T17:29:28+08:00,217,197
J72,2018-02-01T17:28:58,2018-02-01T17:29:28+08:00,255,151
J69,2018-02-01T17:29:00,2018-02-01T17:29:28+08:00,222,222
JM31,2018-02-01T17:28:05,2018-02-01T17:29:28+08:00,180,150
J62M,2018-02-01T17:28:37,2018-02-01T17:29:28+08:00,222,162
J63,2018-02-01T17:28:36,2018-02-01T17:29:28+08:00,153,88
J83M,2018-02-01T17:28:08,2018-02-01T17:29:28+08:00,163,146
J67,2018-02-01T17:28:54,2018-02-01T17:29:28+08:00,156,34
JM2,2018-02-01T17:28:28,2018-02-01T17:29:28+08:00,300,0
J70,2018-02-01T18:28:13,2018-02-01T18:29:28+08:00,151,0
J85M,2018-02-01T18:28:11,2018-02-01T18:29:28+08:00,217,184
J72,2018-02-01T18:28:30,2018-02-01T18:29:28+08:00,255,119
J69,2018-02-01T18:28:32,2018-02-01T18:29:28+08:00,222,222
JM31,2018-02-01T18:28:05,2018-02-01T18:29:28+08:00,180,134
J62M,2018-02-01T18:28:37,2018-02-01T18:29:28+08:00,222,162
J63,2018-02-01T18:28:37,2018-02-01T18:29:28+08:00,153,68
J83M,2018-02-01T18:28:09,2018-02-01T18:29:28+08:00,163,130
J67,2018-02-01T18:27:55,2018-02-01T18:29:28+08:00,156,19
JM2,2018-02-01T18:28:29,2018-02-01T18:29:28+08:00,300,0
J70,2018-02-01T19:28:13,2018-02-01T19:29:28+08:00,151,0
J85M,2018-02-01T19:28:11,2018-02-01T19:29:28+08:00,217,150
J72,2018-02-01T19:28:32,2018-02-01T19:29:28+08:00,255,89
J69,2018-02-01T19:28:33,2018-02-01T19:29:28+08:00,222,222
JM31,2018-02-01T19:28:06,2018-02-01T19:29:28+08:00,180,119
J62M,2018-02-01T19:28:38,2018-02-01T19:29:28+08:00,222,158
J63,2018-02-01T19:28:38,2018-02-01T19:29:28+08:00,153,56
J83M,2018-02-01T19:28:10,2018-02-01T19:29:28+08:00,163,118
J67,2018-02-01T19:27:56,2018-02-01T19:29:28+08:00,156,21
JM2,2018-02-01T19:28:28,2018-02-01T19:29:28+08:00,300,0
J70,2018-02-01T20:28:14,2018-02-01T20:29:28+08:00,151,0
J85M,2018-02-01T20:28:12,2018-02-01T20:29:28+08:00,217,134
J72,2018-02-01T20:28:03,2018-02-01T20:29:28+08:00,255,88
J69,2018-02-01T20:28:05,2018-02-01T20:29:28+08:00,222,222
JM31,2018-02-01T20:28:06,2018-02-01T20:29:28+08:00,180,116
J62M,2018-02-01T20:27:39,2018-02-01T20:29:28+08:00,222,156
J63,2018-02-01T20:27:39,2018-02-01T20:29:28+08:00,153,39
J83M,2018-02-01T20:28:10,2018-02-01T20:29:28+08:00,163,111
J67,2018-02-01T20:27:57,2018-02-01T20:29:28+08:00,156,10
JM2,2018-02-01T20:27:58,2018-02-01T20:29:28+08:00,300,0
J70,2018-02-01T21:28:15,2018-02-01T21:29:27+08:00,151,0
J85M,2018-02-01T21:28:12,2018-02-01T21:29:27+08:00,217,118
J72,2018-02-01T21:28:05,2018-02-01T21:29:27+08:00,255,68
J69,2018-02-01T21:28:07,2018-02-01T21:29:27+08:00,222,222
JM31,2018-02-01T21:28:07,2018-02-01T21:29:27+08:00,180,112
J62M,2018-02-01T21:27:40,2018-02-01T21:29:27+08:00,222,149
J63,2018-02-01T21:27:39,2018-02-01T21:29:27+08:00,153,32
J83M,2018-02-01T21:28:11,2018-02-01T21:29:27+08:00,163,104
J67,2018-02-01T21:27:58,2018-02-01T21:29:27+08:00,156,21
JM2,2018-02-01T21:28:58,2018-02-01T21:29:27+08:00,300,0
J70,2018-02-01T22:28:15,2018-02-01T22:29:27+08:00,151,0
J85M,2018-02-01T22:28:13,2018-02-01T22:29:27+08:00,217,101
J72,2018-02-01T22:29:07,2018-02-01T22:29:27+08:00,255,49
J69,2018-02-01T22:29:09,2018-02-01T22:29:27+08:00,222,222
JM31,2018-02-01T22:28:07,2018-02-01T22:29:27+08:00,180,131
J62M,2018-02-01T22:28:41,2018-02-01T22:29:27+08:00,222,146
J63,2018-02-01T22:28:40,2018-02-01T22:29:27+08:00,153,10
J83M,2018-02-01T22:28:11,2018-02-01T22:29:27+08:00,163,94
J67,2018-02-01T22:28:58,2018-02-01T22:29:27+08:00,156,21
JM2,2018-02-01T22:28:59,2018-02-01T22:29:27+08:00,300,0
J70,2018-02-01T23:28:16,2018-02-01T23:29:28+08:00,151,0
J85M,2018-02-01T23:28:13,2018-02-01T23:29:28+08:00,217,92
J72,2018-02-01T23:28:39,2018-02-01T23:29:28+08:00,255,40
J69,2018-02-01T23:28:40,2018-02-01T23:29:28+08:00,222,222
JM31,2018-02-01T23:28:07,2018-02-01T23:29:28+08:00,180,124
J62M,2018-02-01T23:28:41,2018-02-01T23:29:28+08:00,222,142
J63,2018-02-01T23:28:41,2018-02-01T23:29:28+08:00,153,4
J83M,2018-02-01T23:28:12,2018-02-01T23:29:28+08:00,163,79
J67,2018-02-01T23:27:59,2018-02-01T23:29:28+08:00,156,34
JM2,2018-02-01T23:28:29,2018-02-01T23:29:28+08:00,300,0
J70,2018-02-02T00:28:16,2018-02-02T00:29:28+08:00,151,0
J85M,2018-02-02T00:28:14,2018-02-02T00:29:28+08:00,217,89
J72,2018-02-02T00:28:41,2018-02-02T00:29:28+08:00,255,32
J69,2018-02-02T00:28:42,2018-02-02T00:29:28+08:00,222,222
JM31,2018-02-02T00:28:08,2018-02-02T00:29:28+08:00,180,119
J62M,2018-02-02T00:28:42,2018-02-02T00:29:28+08:00,222,139
J63,2018-02-02T00:28:42,2018-02-02T00:29:28+08:00,153,1
J83M,2018-02-02T00:28:13,2018-02-02T00:29:28+08:00,163,74
J67,2018-02-02T00:28:00,2018-02-02T00:29:28+08:00,156,32
JM2,2018-02-02T00:28:30,2018-02-02T00:29:28+08:00,300,0
J70,2018-02-02T01:28:17,2018-02-02T01:29:28+08:00,151,0
J85M,2018-02-02T01:28:14,2018-02-02T01:29:28+08:00,217,88
J72,2018-02-02T01:28:12,2018-02-02T01:29:28+08:00,255,31
J69,2018-02-02T01:28:14,2018-02-02T01:29:28+08:00,222,222
JM31,2018-02-02T01:28:08,2018-02-02T01:29:28+08:00,180,115
J62M,2018-02-02T01:27:43,2018-02-02T01:29:28+08:00,222,137
J63,2018-02-02T01:27:43,2018-02-02T01:29:28+08:00,153,0
J83M,2018-02-02T01:28:13,2018-02-02T01:29:28+08:00,163,71
J67,2018-02-02T01:28:01,2018-02-02T01:29:28+08:00,156,22
JM2,2018-02-02T01:28:34,2018-02-02T01:29:28+08:00,300,0
J70,2018-02-02T02:28:17,2018-02-02T02:29:27+08:00,151,0
J85M,2018-02-02T02:28:15,2018-02-02T02:29:27+08:00,217,86
J72,2018-02-02T02:28:14,2018-02-02T02:29:27+08:00,255,30
J69,2018-02-02T02:28:16,2018-02-02T02:29:27+08:00,222,222
JM31,2018-02-02T02:28:09,2018-02-02T02:29:27+08:00,180,114
J62M,2018-02-02T02:27:44,2018-02-02T02:29:27+08:00,222,137
J63,2018-02-02T02:27:43,2018-02-02T02:29:27+08:00,153,0
J83M,2018-02-02T02:28:14,2018-02-02T02:29:27+08:00,163,70
J67,2018-02-02T02:28:02,2018-02-02T02:29:27+08:00,156,30
JM2,2018-02-02T02:28:04,2018-02-02T02:29:27+08:00,300,0
J70,2018-02-02T03:28:03,2018-02-02T03:29:28+08:00,151,0
J85M,2018-02-02T03:27:59,2018-02-02T03:29:28+08:00,217,87
J72,2018-02-02T03:29:00,2018-02-02T03:29:28+08:00,255,29
J69,2018-02-02T03:29:05,2018-02-02T03:29:28+08:00,222,222
JM31,2018-02-02T03:27:59,2018-02-02T03:29:28+08:00,180,116
J62M,2018-02-02T03:28:24,2018-02-02T03:29:28+08:00,222,137
J63,2018-02-02T03:28:24,2018-02-02T03:29:28+08:00,153,0
J83M,2018-02-02T03:28:02,2018-02-02T03:29:28+08:00,163,69
J67,2018-02-02T03:28:39,2018-02-02T03:29:28+08:00,156,35
JM2,2018-02-02T03:29:06,2018-02-02T03:29:28+08:00,300,0
J70,2018-02-02T04:28:04,2018-02-02T04:29:27+08:00,151,0
J85M,2018-02-02T04:27:59,2018-02-02T04:29:27+08:00,217,216
J72,2018-02-02T04:29:01,2018-02-02T04:29:27+08:00,255,31
J69,2018-02-02T04:29:07,2018-02-02T04:29:27+08:00,222,222
JM31,2018-02-02T04:27:59,2018-02-02T04:29:27+08:00,180,114
J62M,2018-02-02T04:28:25,2018-02-02T04:29:27+08:00,222,136
J63,2018-02-02T04:28:25,2018-02-02T04:29:27+08:00,153,0
J83M,2018-02-02T04:28:02,2018-02-02T04:29:27+08:00,163,163
J67,2018-02-02T04:28:40,2018-02-02T04:29:27+08:00,156,33
JM2,2018-02-02T04:29:07,2018-02-02T04:29:27+08:00,300,0
J70,2018-02-02T05:28:05,2018-02-02T05:29:28+08:00,151,0
J85M,2018-02-02T05:28:00,2018-02-02T05:29:28+08:00,217,217
J72,2018-02-02T05:28:33,2018-02-02T05:29:28+08:00,255,35
J69,2018-02-02T05:28:42,2018-02-02T05:29:28+08:00,222,20
JM31,2018-02-02T05:28:00,2018-02-02T05:29:28+08:00,180,115
J62M,2018-02-02T05:28:26,2018-02-02T05:29:28+08:00,222,137
J63,2018-02-02T05:28:25,2018-02-02T05:29:28+08:00,153,0
J83M,2018-02-02T05:28:03,2018-02-02T05:29:28+08:00,163,163
J67,2018-02-02T05:28:41,2018-02-02T05:29:28+08:00,156,29
JM2,2018-02-02T05:28:40,2018-02-02T05:29:28+08:00,300,0
J70,2018-02-02T06:28:05,2018-02-02T06:29:28+08:00,151,0
J85M,2018-02-02T06:28:00,2018-02-02T06:29:28+08:00,217,217
J72,2018-02-02T06:28:35,2018-02-02T06:29:28+08:00,255,56
J69,2018-02-02T06:28:43,2018-02-02T06:29:28+08:00,222,38
JM31,2018-02-02T06:28:00,2018-02-02T06:29:28+08:00,180,112
J62M,2018-02-02T06:28:27,2018-02-02T06:29:28+08:00,222,138
J63,2018-02-02T06:28:26,2018-02-02T06:29:28+08:00,153,10
J83M,2018-02-02T06:28:04,2018-02-02T06:29:28+08:00,163,163
J67,2018-02-02T06:28:42,2018-02-02T06:29:28+08:00,156,28
JM2,2018-02-02T06:28:41,2018-02-02T06:29:28+08:00,300,0
J70,2018-02-02T07:28:06,2018-02-02T07:29:27+08:00,151,0
J85M,2018-02-02T07:28:01,2018-02-02T07:29:27+08:00,217,216
J72,2018-02-02T07:28:37,2018-02-02T07:29:27+08:00,255,106
J69,2018-02-02T07:28:12,2018-02-02T07:29:27+08:00,222,222
JM31,2018-02-02T07:28:00,2018-02-02T07:29:27+08:00,180,125
J62M,2018-02-02T07:28:27,2018-02-02T07:29:27+08:00,222,146
J63,2018-02-02T07:28:27,2018-02-02T07:29:27+08:00,153,50
J83M,2018-02-02T07:28:04,2018-02-02T07:29:27+08:00,163,162
J67,2018-02-02T07:27:43,2018-02-02T07:29:27+08:00,156,33
JM2,2018-02-02T07:28:12,2018-02-02T07:29:27+08:00,300,0
J70,2018-02-02T08:28:06,2018-02-02T08:29:28+08:00,151,1
J85M,2018-02-02T08:28:01,2018-02-02T08:29:28+08:00,217,217
J72,2018-02-02T08:28:09,2018-02-02T08:29:28+08:00,255,159
J69,2018-02-02T08:28:14,2018-02-02T08:29:28+08:00,222,222
JM31,2018-02-02T08:28:01,2018-02-02T08:29:28+08:00,180,138
J62M,2018-02-02T08:27:28,2018-02-02T08:29:28+08:00,222,157
J63,2018-02-02T08:27:28,2018-02-02T08:29:28+08:00,153,72
J83M,2018-02-02T08:28:05,2018-02-02T08:29:28+08:00,163,163
J67,2018-02-02T08:27:44,2018-02-02T08:29:28+08:00,156,38
JM2,2018-02-02T08:28:13,2018-02-02T08:29:28+08:00,300,0
J70,2018-02-02T09:28:07,2018-02-02T09:29:28+08:00,151,9
J85M,2018-02-02T09:28:02,2018-02-02T09:29:28+08:00,217,217
J72,2018-02-02T09:29:10,2018-02-02T09:29:28+08:00,255,176
J69,2018-02-02T09:29:16,2018-02-02T09:29:28+08:00,222,222
JM31,2018-02-02T09:28:01,2018-02-02T09:29:28+08:00,180,139
J62M,2018-02-02T09:28:29,2018-02-02T09:29:28+08:00,222,162
J63,2018-02-02T09:28:29,2018-02-02T09:29:28+08:00,153,88
J83M,2018-02-02T09:28:05,2018-02-02T09:29:28+08:00,163,162
J67,2018-02-02T09:28:44,2018-02-02T09:29:28+08:00,156,33
JM2,2018-02-02T09:29:13,2018-02-02T09:29:28+08:00,300,0
J70,2018-02-02T10:28:07,2018-02-02T10:29:27+08:00,151,10
J85M,2018-02-02T10:28:02,2018-02-02T10:29:27+08:00,217,217
J72,2018-02-02T10:28:42,2018-02-02T10:29:27+08:00,255,179
J69,2018-02-02T10:28:47,2018-02-02T10:29:27+08:00,222,222
JM31,2018-02-02T10:28:02,2018-02-02T10:29:27+08:00,180,141
J62M,2018-02-02T10:28:30,2018-02-02T10:29:27+08:00,222,167
J63,2018-02-02T10:28:29,2018-02-02T10:29:27+08:00,153,87
J83M,2018-02-02T10:28:06,2018-02-02T10:29:27+08:00,163,161
J67,2018-02-02T10:28:45,2018-02-02T10:29:27+08:00,156,114
JM2,2018-02-02T10:28:43,2018-02-02T10:29:27+08:00,300,0
J70,2018-02-02T11:28:08,2018-02-02T11:29:28+08:00,151,12
J85M,2018-02-02T11:28:03,2018-02-02T11:29:28+08:00,217,215
J72,2018-02-02T11:28:44,2018-02-02T11:29:28+08:00,255,188
J69,2018-02-02T11:28:49,2018-02-02T11:29:28+08:00,222,222
JM31,2018-02-02T11:28:02,2018-02-02T11:29:28+08:00,180,138
J62M,2018-02-02T11:28:31,2018-02-02T11:29:28+08:00,222,169
J63,2018-02-02T11:28:30,2018-02-02T11:29:28+08:00,153,87
J83M,2018-02-02T11:28:07,2018-02-02T11:29:28+08:00,163,160
J67,2018-02-02T11:28:46,2018-02-02T11:29:28+08:00,156,108
JM2,2018-02-02T11:28:45,2018-02-02T11:29:28+08:00,300,0
J70,2018-02-02T12:28:08,2018-02-02T12:29:28+08:00,151,12
J85M,2018-02-02T12:28:03,2018-02-02T12:29:28+08:00,217,211
J72,2018-02-02T12:28:46,2018-02-02T12:29:28+08:00,255,193
J69,2018-02-02T12:28:21,2018-02-02T12:29:28+08:00,222,222
JM31,2018-02-02T12:28:03,2018-02-02T12:29:28+08:00,180,78
J62M,2018-02-02T12:28:31,2018-02-02T12:29:28+08:00,222,170
J63,2018-02-02T12:28:31,2018-02-02T12:29:28+08:00,153,86
J83M,2018-02-02T12:28:07,2018-02-02T12:29:28+08:00,163,160
J67,2018-02-02T12:27:47,2018-02-02T12:29:28+08:00,156,95
JM2,2018-02-02T12:28:44,2018-02-02T12:29:28+08:00,300,0
J70,2018-02-02T13:28:09,2018-02-02T13:29:27+08:00,151,21
