carpark_number,update_datetime,timestamp,total_lots,lots_available
J69,2020-01-01T07:28:02,2020-01-01T07:29:27+08:00,222,37
JM31,2020-01-01T07:29:52,2020-01-01T07:29:27+08:00,180,23
J62M,2020-01-01T07:22:38,2020-01-01T07:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-01T07:29:27+08:00,153,0
J83M,2020-01-01T07:30:02,2020-01-01T07:29:27+08:00,121,0
J67,2020-01-01T07:28:01,2020-01-01T07:29:27+08:00,156,64
JM2,2020-01-01T07:28:22,2020-01-01T07:29:27+08:00,300,0
J70,2020-01-01T08:30:06,2020-01-01T08:29:27+08:00,147,28
J85M,2020-01-01T08:29:56,2020-01-01T08:29:27+08:00,269,0
J72,2020-01-01T08:29:49,2020-01-01T08:29:27+08:00,220,0
J69,2020-01-01T08:28:03,2020-01-01T08:29:27+08:00,222,48
JM31,2020-01-01T08:29:54,2020-01-01T08:29:27+08:00,180,17
J62M,2020-01-01T07:22:38,2020-01-01T08:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-01T08:29:27+08:00,153,0
J83M,2020-01-01T08:30:03,2020-01-01T08:29:27+08:00,121,0
J67,2020-01-01T08:28:02,2020-01-01T08:29:27+08:00,156,56
JM2,2020-01-01T08:28:52,2020-01-01T08:29:27+08:00,300,0
J70,2020-01-01T09:30:08,2020-01-01T09:29:27+08:00,147,33
J85M,2020-01-01T09:29:58,2020-01-01T09:29:27+08:00,269,0
J72,2020-01-01T09:29:50,2020-01-01T09:29:27+08:00,220,17
J69,2020-01-01T09:29:04,2020-01-01T09:29:27+08:00,222,49
JM31,2020-01-01T09:29:55,2020-01-01T09:29:27+08:00,180,8
J62M,2020-01-01T07:22:38,2020-01-01T09:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-01T09:29:27+08:00,153,0
J83M,2020-01-01T09:30:05,2020-01-01T09:29:27+08:00,121,0
J67,2020-01-01T09:29:03,2020-01-01T09:29:27+08:00,156,48
JM2,2020-01-01T09:28:22,2020-01-01T09:29:27+08:00,300,0
J70,2020-01-01T10:30:10,2020-01-01T10:29:27+08:00,147,33
J85M,2020-01-01T10:30:00,2020-01-01T10:29:27+08:00,269,0
J72,2020-01-01T10:29:52,2020-01-01T10:29:27+08:00,220,26
J69,2020-01-01T10:29:05,2020-01-01T10:29:27+08:00,222,49
JM31,2020-01-01T10:29:57,2020-01-01T10:29:27+08:00,180,8
J62M,2020-01-01T07:22:38,2020-01-01T10:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-01T10:29:27+08:00,153,0
J83M,2020-01-01T10:30:07,2020-01-01T10:29:27+08:00,121,0
J67,2020-01-01T10:29:04,2020-01-01T10:29:27+08:00,156,38
JM2,2020-01-01T10:26:54,2020-01-01T10:29:27+08:00,300,0
J70,2020-01-01T11:30:11,2020-01-01T11:29:27+08:00,147,36
J85M,2020-01-01T11:30:02,2020-01-01T11:29:27+08:00,269,0
J72,2020-01-01T11:30:24,2020-01-01T11:29:27+08:00,220,20
J69,2020-01-01T11:29:06,2020-01-01T11:29:27+08:00,222,53
JM31,2020-01-01T11:29:59,2020-01-01T11:29:27+08:00,180,19
J62M,2020-01-01T07:22:38,2020-01-01T11:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-01T11:29:27+08:00,153,0
J83M,2020-01-01T11:30:08,2020-01-01T11:29:27+08:00,121,0
J67,2020-01-01T11:29:05,2020-01-01T11:29:27+08:00,156,30
JM2,2020-01-01T11:28:52,2020-01-01T11:29:27+08:00,300,0
J70,2020-01-01T12:30:13,2020-01-01T12:29:27+08:00,147,40
J85M,2020-01-01T12:30:03,2020-01-01T12:29:27+08:00,269,2
J72,2020-01-01T12:30:26,2020-01-01T12:29:27+08:00,220,28
J69,2020-01-01T12:28:07,2020-01-01T12:29:27+08:00,222,67
JM31,2020-01-01T12:30:01,2020-01-01T12:29:27+08:00,180,2
J62M,2020-01-01T07:22:38,2020-01-01T12:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-01T12:29:27+08:00,153,0
J83M,2020-01-01T12:30:10,2020-01-01T12:29:27+08:00,121,0
J67,2020-01-01T12:28:06,2020-01-01T12:29:27+08:00,156,31
JM2,2020-01-01T12:26:52,2020-01-01T12:29:27+08:00,300,0
J70,2020-01-01T13:30:15,2020-01-01T13:29:27+08:00,147,43
J85M,2020-01-01T13:30:05,2020-01-01T13:29:27+08:00,269,2
J72,2020-01-01T13:30:28,2020-01-01T13:29:27+08:00,220,34
J69,2020-01-01T13:28:07,2020-01-01T13:29:27+08:00,222,53
JM31,2020-01-01T13:30:33,2020-01-01T13:29:27+08:00,180,10
J62M,2020-01-01T07:22:38,2020-01-01T13:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-01T13:29:27+08:00,153,0
J83M,2020-01-01T13:30:12,2020-01-01T13:29:27+08:00,121,0
J67,2020-01-01T13:28:07,2020-01-01T13:29:27+08:00,156,50
JM2,2020-01-01T13:28:23,2020-01-01T13:29:27+08:00,300,0
J70,2020-01-01T14:30:17,2020-01-01T14:29:27+08:00,147,35
J85M,2020-01-01T14:30:37,2020-01-01T14:29:27+08:00,269,5
J72,2020-01-01T14:30:29,2020-01-01T14:29:27+08:00,220,35
J69,2020-01-01T14:28:08,2020-01-01T14:29:27+08:00,222,49
JM31,2020-01-01T14:30:34,2020-01-01T14:29:27+08:00,180,7
J62M,2020-01-01T07:22:38,2020-01-01T14:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-01T14:29:27+08:00,153,0
J83M,2020-01-01T14:30:14,2020-01-01T14:29:27+08:00,121,0
J67,2020-01-01T14:28:08,2020-01-01T14:29:27+08:00,156,56
JM2,2020-01-01T14:26:53,2020-01-01T14:29:27+08:00,300,0
J70,2020-01-01T15:30:19,2020-01-01T15:29:27+08:00,147,31
J85M,2020-01-01T15:30:38,2020-01-01T15:29:27+08:00,269,4
J72,2020-01-01T15:30:31,2020-01-01T15:29:27+08:00,220,35
J69,2020-01-01T15:29:09,2020-01-01T15:29:27+08:00,222,58
JM31,2020-01-01T15:30:36,2020-01-01T15:29:27+08:00,180,14
J62M,2020-01-01T07:22:38,2020-01-01T15:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-01T15:29:27+08:00,153,0
J83M,2020-01-01T15:30:16,2020-01-01T15:29:27+08:00,121,0
J67,2020-01-01T15:29:09,2020-01-01T15:29:27+08:00,156,60
JM2,2020-01-01T15:25:22,2020-01-01T15:29:27+08:00,300,0
J70,2020-01-01T16:30:20,2020-01-01T16:29:27+08:00,147,23
J85M,2020-01-01T16:30:40,2020-01-01T16:29:27+08:00,269,3
J72,2020-01-01T16:30:33,2020-01-01T16:29:27+08:00,220,27
J69,2020-01-01T16:29:11,2020-01-01T16:29:27+08:00,222,68
JM31,2020-01-01T16:30:38,2020-01-01T16:29:27+08:00,180,14
J62M,2020-01-01T07:22:38,2020-01-01T16:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-01T16:29:27+08:00,153,0
J83M,2020-01-01T16:30:17,2020-01-01T16:29:27+08:00,121,0
J67,2020-01-01T16:29:10,2020-01-01T16:29:27+08:00,156,74
JM2,2020-01-01T16:28:53,2020-01-01T16:29:27+08:00,300,0
J70,2020-01-01T17:30:22,2020-01-01T17:29:27+08:00,147,15
J85M,2020-01-01T17:30:42,2020-01-01T17:29:27+08:00,269,0
J72,2020-01-01T17:30:35,2020-01-01T17:29:27+08:00,220,14
J69,2020-01-01T17:28:11,2020-01-01T17:29:27+08:00,222,58
JM31,2020-01-01T17:30:39,2020-01-01T17:29:27+08:00,180,2
J62M,2020-01-01T07:22:38,2020-01-01T17:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-01T17:29:27+08:00,153,0
J83M,2020-01-01T17:30:19,2020-01-01T17:29:27+08:00,121,0
J67,2020-01-01T17:28:10,2020-01-01T17:29:27+08:00,156,76
JM2,2020-01-01T17:28:53,2020-01-01T17:29:27+08:00,300,0
J70,2020-01-01T18:28:24,2020-01-01T18:29:27+08:00,147,21
J85M,2020-01-01T18:28:44,2020-01-01T18:29:27+08:00,269,7
J72,2020-01-01T18:28:36,2020-01-01T18:29:27+08:00,220,17
J69,2020-01-01T18:28:12,2020-01-01T18:29:27+08:00,222,59
JM31,2020-01-01T18:28:41,2020-01-01T18:29:27+08:00,180,9
J62M,2020-01-01T07:22:38,2020-01-01T18:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-01T18:29:27+08:00,153,0
J83M,2020-01-01T18:28:51,2020-01-01T18:29:27+08:00,121,0
J67,2020-01-01T18:28:11,2020-01-01T18:29:27+08:00,156,70
JM2,2020-01-01T18:27:53,2020-01-01T18:29:27+08:00,300,0
J70,2020-01-01T19:28:56,2020-01-01T19:29:27+08:00,147,28
J85M,2020-01-01T19:28:45,2020-01-01T19:29:27+08:00,269,0
J72,2020-01-01T19:28:38,2020-01-01T19:29:27+08:00,220,21
J69,2020-01-01T19:28:13,2020-01-01T19:29:27+08:00,222,52
JM31,2020-01-01T19:28:43,2020-01-01T19:29:27+08:00,180,11
J62M,2020-01-01T07:22:38,2020-01-01T19:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-01T19:29:27+08:00,153,0
J83M,2020-01-01T19:28:52,2020-01-01T19:29:27+08:00,121,0
J67,2020-01-01T19:28:12,2020-01-01T19:29:27+08:00,156,61
JM2,2020-01-01T19:27:53,2020-01-01T19:29:27+08:00,300,0
J70,2020-01-01T20:28:57,2020-01-01T20:29:27+08:00,147,32
J85M,2020-01-01T20:28:47,2020-01-01T20:29:27+08:00,269,0
J72,2020-01-01T20:28:40,2020-01-01T20:29:27+08:00,220,23
J69,2020-01-01T20:28:14,2020-01-01T20:29:27+08:00,222,43
JM31,2020-01-01T20:28:44,2020-01-01T20:29:27+08:00,180,9
J62M,2020-01-01T07:22:38,2020-01-01T20:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-01T20:29:27+08:00,153,0
J83M,2020-01-01T20:28:54,2020-01-01T20:29:27+08:00,121,0
J67,2020-01-01T20:28:13,2020-01-01T20:29:27+08:00,156,55
JM2,2020-01-01T20:28:23,2020-01-01T20:29:27+08:00,300,0
J70,2020-01-01T21:28:59,2020-01-01T21:29:27+08:00,147,17
J85M,2020-01-01T21:28:49,2020-01-01T21:29:27+08:00,269,0
J72,2020-01-01T21:28:42,2020-01-01T21:29:27+08:00,220,12
J69,2020-01-01T21:29:15,2020-01-01T21:29:27+08:00,222,29
JM31,2020-01-01T21:28:46,2020-01-01T21:29:27+08:00,180,17
J62M,2020-01-01T07:22:38,2020-01-01T21:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-01T21:29:27+08:00,153,0
J83M,2020-01-01T21:28:56,2020-01-01T21:29:27+08:00,121,0
J67,2020-01-01T21:29:14,2020-01-01T21:29:27+08:00,156,63
JM2,2020-01-01T21:28:23,2020-01-01T21:29:27+08:00,300,0
J70,2020-01-01T22:29:01,2020-01-01T22:29:27+08:00,147,18
J85M,2020-01-01T22:28:51,2020-01-01T22:29:27+08:00,269,0
J72,2020-01-01T22:28:43,2020-01-01T22:29:27+08:00,220,0
J69,2020-01-01T22:29:15,2020-01-01T22:29:27+08:00,222,30
JM31,2020-01-01T22:28:48,2020-01-01T22:29:27+08:00,180,17
J62M,2020-01-01T07:22:38,2020-01-01T22:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-01T22:29:27+08:00,153,0
J83M,2020-01-01T22:28:58,2020-01-01T22:29:27+08:00,121,0
J67,2020-01-01T22:29:15,2020-01-01T22:29:27+08:00,156,64
JM2,2020-01-01T22:27:53,2020-01-01T22:29:27+08:00,300,0
J70,2020-01-01T23:29:02,2020-01-01T23:29:27+08:00,147,11
J85M,2020-01-01T23:28:52,2020-01-01T23:29:27+08:00,269,0
J72,2020-01-01T23:28:45,2020-01-01T23:29:27+08:00,220,0
J69,2020-01-01T23:28:16,2020-01-01T23:29:27+08:00,222,23
JM31,2020-01-01T23:28:50,2020-01-01T23:29:27+08:00,180,16
J62M,2020-01-01T07:22:38,2020-01-01T23:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-01T23:29:27+08:00,153,0
J83M,2020-01-01T23:28:59,2020-01-01T23:29:27+08:00,121,0
J67,2020-01-01T23:28:15,2020-01-01T23:29:27+08:00,156,64
JM2,2020-01-01T23:28:54,2020-01-01T23:29:27+08:00,300,0
J70,2020-01-02T00:29:04,2020-01-02T00:29:27+08:00,147,14
J85M,2020-01-02T00:28:54,2020-01-02T00:29:27+08:00,269,0
J72,2020-01-02T00:28:47,2020-01-02T00:29:27+08:00,220,0
J69,2020-01-02T00:28:17,2020-01-02T00:29:27+08:00,222,20
JM31,2020-01-02T00:28:52,2020-01-02T00:29:27+08:00,180,12
J62M,2020-01-01T07:22:38,2020-01-02T00:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-02T00:29:27+08:00,153,0
J83M,2020-01-02T00:29:01,2020-01-02T00:29:27+08:00,121,0
J67,2020-01-02T00:28:16,2020-01-02T00:29:27+08:00,156,63
JM2,2020-01-02T00:28:54,2020-01-02T00:29:27+08:00,300,0
J70,2020-01-02T01:29:06,2020-01-02T01:29:27+08:00,147,15
J85M,2020-01-02T01:28:56,2020-01-02T01:29:27+08:00,269,0
J72,2020-01-02T01:28:49,2020-01-02T01:29:27+08:00,220,0
J69,2020-01-02T01:28:18,2020-01-02T01:29:27+08:00,222,15
JM31,2020-01-02T01:28:53,2020-01-02T01:29:27+08:00,180,15
J62M,2020-01-01T07:22:38,2020-01-02T01:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-02T01:29:27+08:00,153,0
J83M,2020-01-02T01:29:03,2020-01-02T01:29:27+08:00,121,0
J67,2020-01-02T01:28:17,2020-01-02T01:29:27+08:00,156,65
JM2,2020-01-02T01:27:24,2020-01-02T01:29:27+08:00,300,0
J70,2020-01-02T02:29:07,2020-01-02T02:29:27+08:00,147,14
J85M,2020-01-02T02:28:57,2020-01-02T02:29:27+08:00,269,0
J72,2020-01-02T02:29:20,2020-01-02T02:29:27+08:00,220,0
J69,2020-01-02T02:28:19,2020-01-02T02:29:27+08:00,222,15
JM31,2020-01-02T02:28:55,2020-01-02T02:29:27+08:00,180,15
J62M,2020-01-01T07:22:38,2020-01-02T02:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-02T02:29:27+08:00,153,0
J83M,2020-01-02T02:29:04,2020-01-02T02:29:27+08:00,121,0
J67,2020-01-02T02:28:19,2020-01-02T02:29:27+08:00,156,78
JM2,2020-01-02T02:28:24,2020-01-02T02:29:27+08:00,300,0
J70,2020-01-02T03:29:12,2020-01-02T03:29:27+08:00,147,13
J85M,2020-01-02T03:29:15,2020-01-02T03:29:27+08:00,269,0
J72,2020-01-02T03:28:58,2020-01-02T03:29:27+08:00,220,0
J69,2020-01-02T03:29:00,2020-01-02T03:29:27+08:00,222,13
JM31,2020-01-02T03:29:12,2020-01-02T03:29:27+08:00,180,16
J62M,2020-01-01T07:22:38,2020-01-02T03:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-02T03:29:27+08:00,153,0
J83M,2020-01-02T03:29:20,2020-01-02T03:29:27+08:00,121,0
J67,2020-01-02T03:28:59,2020-01-02T03:29:27+08:00,156,79
JM2,2020-01-02T03:27:24,2020-01-02T03:29:27+08:00,300,0
J70,2020-01-02T04:29:14,2020-01-02T04:29:27+08:00,147,16
J85M,2020-01-02T04:29:16,2020-01-02T04:29:27+08:00,269,0
J72,2020-01-02T04:29:30,2020-01-02T04:29:27+08:00,220,0
J69,2020-01-02T04:29:01,2020-01-02T04:29:27+08:00,222,12
JM31,2020-01-02T04:29:14,2020-01-02T04:29:27+08:00,180,16
J62M,2020-01-01T07:22:38,2020-01-02T04:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-02T04:29:27+08:00,153,0
J83M,2020-01-02T04:29:22,2020-01-02T04:29:27+08:00,121,0
J67,2020-01-02T04:29:01,2020-01-02T04:29:27+08:00,156,79
JM2,2020-01-02T04:27:54,2020-01-02T04:29:27+08:00,300,0
J70,2020-01-02T05:29:15,2020-01-02T05:29:27+08:00,147,21
J85M,2020-01-02T05:29:18,2020-01-02T05:29:27+08:00,269,0
J72,2020-01-02T05:29:32,2020-01-02T05:29:27+08:00,220,0
J69,2020-01-02T05:29:02,2020-01-02T05:29:27+08:00,222,19
JM31,2020-01-02T05:29:16,2020-01-02T05:29:27+08:00,180,15
J62M,2020-01-01T07:22:38,2020-01-02T05:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-02T05:29:27+08:00,153,0
J83M,2020-01-02T05:29:24,2020-01-02T05:29:27+08:00,121,0
J67,2020-01-02T05:29:01,2020-01-02T05:29:27+08:00,156,71
JM2,2020-01-02T05:28:54,2020-01-02T05:29:27+08:00,300,0
J70,2020-01-02T06:29:17,2020-01-02T06:29:27+08:00,147,27
J85M,2020-01-02T06:29:20,2020-01-02T06:29:27+08:00,269,0
J72,2020-01-02T06:29:33,2020-01-02T06:29:27+08:00,220,3
J69,2020-01-02T06:28:03,2020-01-02T06:29:27+08:00,222,38
JM31,2020-01-02T06:29:17,2020-01-02T06:29:27+08:00,180,13
J62M,2020-01-01T07:22:38,2020-01-02T06:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-02T06:29:27+08:00,153,0
J83M,2020-01-02T06:29:25,2020-01-02T06:29:27+08:00,121,0
J67,2020-01-02T06:28:02,2020-01-02T06:29:27+08:00,156,68
JM2,2020-01-02T06:27:24,2020-01-02T06:29:27+08:00,300,0
J70,2020-01-02T07:29:19,2020-01-02T07:29:27+08:00,147,74
J85M,2020-01-02T07:29:22,2020-01-02T07:29:27+08:00,269,9
J72,2020-01-02T07:29:35,2020-01-02T07:29:27+08:00,220,10
J69,2020-01-02T07:28:04,2020-01-02T07:29:27+08:00,222,92
JM31,2020-01-02T07:29:19,2020-01-02T07:29:27+08:00,180,25
J62M,2020-01-01T07:22:38,2020-01-02T07:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-02T07:29:27+08:00,153,0
J83M,2020-01-02T07:29:27,2020-01-02T07:29:27+08:00,121,0
J67,2020-01-02T07:28:03,2020-01-02T07:29:27+08:00,156,65
JM2,2020-01-02T07:27:56,2020-01-02T07:29:27+08:00,300,0
J70,2020-01-02T08:29:21,2020-01-02T08:29:27+08:00,147,89
J85M,2020-01-02T08:29:23,2020-01-02T08:29:27+08:00,269,44
J72,2020-01-02T08:29:37,2020-01-02T08:29:27+08:00,220,54
J69,2020-01-02T08:28:05,2020-01-02T08:29:27+08:00,222,128
JM31,2020-01-02T08:29:21,2020-01-02T08:29:27+08:00,180,24
J62M,2020-01-01T07:22:38,2020-01-02T08:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-02T08:29:27+08:00,153,0
J83M,2020-01-02T08:29:29,2020-01-02T08:29:27+08:00,121,23
J67,2020-01-02T08:28:04,2020-01-02T08:29:27+08:00,156,74
JM2,2020-01-02T08:28:26,2020-01-02T08:29:27+08:00,300,0
J70,2020-01-02T09:29:23,2020-01-02T09:29:27+08:00,147,105
J85M,2020-01-02T09:29:25,2020-01-02T09:29:27+08:00,269,54
J72,2020-01-02T09:29:39,2020-01-02T09:29:27+08:00,220,63
J69,2020-01-02T09:29:05,2020-01-02T09:29:27+08:00,222,134
JM31,2020-01-02T09:29:23,2020-01-02T09:29:27+08:00,180,40
J62M,2020-01-01T07:22:38,2020-01-02T09:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-02T09:29:27+08:00,153,0
J83M,2020-01-02T09:29:31,2020-01-02T09:29:27+08:00,121,19
J67,2020-01-02T09:29:05,2020-01-02T09:29:27+08:00,156,89
JM2,2020-01-02T09:28:26,2020-01-02T09:29:27+08:00,300,0
J70,2020-01-02T10:29:54,2020-01-02T10:29:27+08:00,147,111
J85M,2020-01-02T10:29:27,2020-01-02T10:29:27+08:00,269,62
J72,2020-01-02T10:29:41,2020-01-02T10:29:27+08:00,220,103
J69,2020-01-02T10:29:06,2020-01-02T10:29:27+08:00,222,136
JM31,2020-01-02T10:29:54,2020-01-02T10:29:27+08:00,180,25
J62M,2020-01-01T07:22:38,2020-01-02T10:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-02T10:29:27+08:00,153,0
J83M,2020-01-02T10:29:32,2020-01-02T10:29:27+08:00,121,36
J67,2020-01-02T10:29:06,2020-01-02T10:29:27+08:00,156,96
JM2,2020-01-02T10:28:55,2020-01-02T10:29:27+08:00,300,0
J70,2020-01-02T11:29:56,2020-01-02T11:29:27+08:00,147,113
J85M,2020-01-02T11:29:59,2020-01-02T11:29:27+08:00,269,71
J72,2020-01-02T11:29:42,2020-01-02T11:29:27+08:00,220,99
J69,2020-01-02T11:28:07,2020-01-02T11:29:27+08:00,222,141
JM31,2020-01-02T11:29:56,2020-01-02T11:29:27+08:00,180,23
J62M,2020-01-01T07:22:38,2020-01-02T11:29:27+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-02T11:29:27+08:00,153,0
J83M,2020-01-02T11:29:34,2020-01-02T11:29:27+08:00,121,34
J67,2020-01-02T11:28:07,2020-01-02T11:29:27+08:00,156,86
JM2,2020-01-02T11:28:55,2020-01-02T11:29:27+08:00,300,0
J70,2020-01-02T12:29:58,2020-01-02T12:29:28+08:00,147,108
J85M,2020-01-02T12:30:00,2020-01-02T12:29:28+08:00,269,72
J72,2020-01-02T12:29:44,2020-01-02T12:29:28+08:00,220,102
J69,2020-01-02T12:28:09,2020-01-02T12:29:28+08:00,222,137
JM31,2020-01-02T12:29:58,2020-01-02T12:29:28+08:00,180,0
J62M,2020-01-01T07:22:38,2020-01-02T12:29:28+08:00,222,12
J63,2020-01-01T07:22:38,2020-01-02T12:29:28+08:00,153,0
J83M,2020-01-02T12:29:36,2020-01-02T12:29:28+08:00,121,34
J67,2020-01-02T12:28:08,2020-01-02T12:29:28+08:00,156,34
JM2,2020-01-02T12:28:57,2020-01-02T12:29:28+08:00,300,0
J70,2020-01-02T13:29:59,2020-01-02T13:29:27+08:00,147,110
