carpark_number,update_datetime,timestamp,total_lots,lots_available
J70,2021-05-01T00:11:40,2021-05-01T00:29:27+08:00,147,0
J85M,2021-05-01T00:11:52,2021-05-01T00:29:27+08:00,269,101
J72,2021-05-01T00:11:38,2021-05-01T00:29:27+08:00,220,0
J69,2021-05-01T00:11:30,2021-05-01T00:29:27+08:00,222,21
JM31,2021-05-01T00:11:48,2021-05-01T00:29:27+08:00,188,121
J62M,2021-05-01T00:11:37,2021-05-01T00:29:27+08:00,200,142
J63,2021-05-01T00:11:52,2021-05-01T00:29:27+08:00,150,0
J83M,2021-05-01T00:11:50,2021-05-01T00:29:27+08:00,121,3
J67,2021-05-01T00:11:29,2021-05-01T00:29:27+08:00,156,0
JM2,2021-05-01T00:10:32,2021-05-01T00:29:27+08:00,300,0
J70,2021-05-01T01:11:42,2021-05-01T01:29:27+08:00,147,0
J85M,2021-05-01T01:11:54,2021-05-01T01:29:27+08:00,269,99
J72,2021-05-01T01:11:40,2021-05-01T01:29:27+08:00,220,0
J69,2021-05-01T01:12:31,2021-05-01T01:29:27+08:00,222,13
JM31,2021-05-01T01:11:50,2021-05-01T01:29:27+08:00,188,122
J62M,2021-05-01T01:11:39,2021-05-01T01:29:27+08:00,200,134
J63,2021-05-01T01:11:54,2021-05-01T01:29:27+08:00,150,0
J83M,2021-05-01T01:11:52,2021-05-01T01:29:27+08:00,121,0
J67,2021-05-01T01:12:30,2021-05-01T01:29:27+08:00,156,0
JM2,2021-05-01T01:11:32,2021-05-01T01:29:27+08:00,300,0
J70,2021-05-01T02:13:44,2021-05-01T02:29:27+08:00,147,0
J85M,2021-05-01T02:13:56,2021-05-01T02:29:27+08:00,269,102
J72,2021-05-01T02:14:11,2021-05-01T02:29:27+08:00,220,0
J69,2021-05-01T02:13:32,2021-05-01T02:29:27+08:00,222,10
JM31,2021-05-01T02:13:52,2021-05-01T02:29:27+08:00,188,116
J62M,2021-05-01T02:14:10,2021-05-01T02:29:27+08:00,200,134
J63,2021-05-01T02:13:56,2021-05-01T02:29:27+08:00,150,0
J83M,2021-05-01T02:13:54,2021-05-01T02:29:27+08:00,121,0
J67,2021-05-01T02:13:31,2021-05-01T02:29:27+08:00,156,0
JM2,2021-05-01T02:12:32,2021-05-01T02:29:27+08:00,300,0
J70,2021-05-01T03:14:10,2021-05-01T03:29:27+08:00,147,0
J85M,2021-05-01T03:14:08,2021-05-01T03:29:27+08:00,269,101
J72,2021-05-01T03:14:12,2021-05-01T03:29:27+08:00,220,0
J69,2021-05-01T03:14:07,2021-05-01T03:29:27+08:00,222,10
JM31,2021-05-01T03:14:15,2021-05-01T03:29:27+08:00,188,115
J62M,2021-05-01T03:14:00,2021-05-01T03:29:27+08:00,200,133
J63,2021-05-01T03:14:00,2021-05-01T03:29:27+08:00,150,0
J83M,2021-05-01T03:14:10,2021-05-01T03:29:27+08:00,121,0
J67,2021-05-01T03:14:07,2021-05-01T03:29:27+08:00,156,0
JM2,2021-05-01T03:13:02,2021-05-01T03:29:27+08:00,300,219
J70,2021-05-01T04:16:12,2021-05-01T04:29:27+08:00,147,0
J85M,2021-05-01T04:16:10,2021-05-01T04:29:27+08:00,269,100
J72,2021-05-01T04:16:14,2021-05-01T04:29:27+08:00,220,0
J69,2021-05-01T04:15:09,2021-05-01T04:29:27+08:00,222,8
JM31,2021-05-01T04:16:17,2021-05-01T04:29:27+08:00,188,119
J62M,2021-05-01T04:16:02,2021-05-01T04:29:27+08:00,200,133
J63,2021-05-01T04:16:02,2021-05-01T04:29:27+08:00,150,0
J83M,2021-05-01T04:16:12,2021-05-01T04:29:27+08:00,121,0
J67,2021-05-01T04:15:08,2021-05-01T04:29:27+08:00,156,0
JM2,2021-05-01T04:15:12,2021-05-01T04:29:27+08:00,300,215
J70,2021-05-01T05:16:13,2021-05-01T05:29:26+08:00,147,0
J85M,2021-05-01T05:16:12,2021-05-01T05:29:26+08:00,269,97
J72,2021-05-01T05:16:16,2021-05-01T05:29:26+08:00,220,2
J69,2021-05-01T05:16:09,2021-05-01T05:29:26+08:00,222,10
JM31,2021-05-01T05:16:19,2021-05-01T05:29:26+08:00,188,118
J62M,2021-05-01T05:16:04,2021-05-01T05:29:26+08:00,200,132
J63,2021-05-01T05:16:04,2021-05-01T05:29:26+08:00,150,0
J83M,2021-05-01T05:16:14,2021-05-01T05:29:26+08:00,121,0
J67,2021-05-01T05:16:09,2021-05-01T05:29:26+08:00,156,0
JM2,2021-05-01T05:15:42,2021-05-01T05:29:26+08:00,300,213
J70,2021-05-01T06:18:16,2021-05-01T06:29:27+08:00,147,2
J85M,2021-05-01T06:18:14,2021-05-01T06:29:27+08:00,269,104
J72,2021-05-01T06:18:18,2021-05-01T06:29:27+08:00,220,2
J69,2021-05-01T06:18:11,2021-05-01T06:29:27+08:00,222,17
JM31,2021-05-01T06:18:21,2021-05-01T06:29:27+08:00,188,117
J62M,2021-05-01T06:18:06,2021-05-01T06:29:27+08:00,200,132
J63,2021-05-01T06:18:06,2021-05-01T06:29:27+08:00,150,0
J83M,2021-05-01T06:18:16,2021-05-01T06:29:27+08:00,121,0
J67,2021-05-01T06:18:10,2021-05-01T06:29:27+08:00,156,0
JM2,2021-05-01T06:16:43,2021-05-01T06:29:27+08:00,300,205
J70,2021-05-01T07:18:17,2021-05-01T07:29:27+08:00,147,13
J85M,2021-05-01T07:18:16,2021-05-01T07:29:27+08:00,269,112
J72,2021-05-01T07:18:20,2021-05-01T07:29:27+08:00,220,16
J69,2021-05-01T07:18:11,2021-05-01T07:29:27+08:00,222,29
JM31,2021-05-01T07:18:23,2021-05-01T07:29:27+08:00,188,119
J62M,2021-05-01T07:18:08,2021-05-01T07:29:27+08:00,200,134
J63,2021-05-01T07:18:08,2021-05-01T07:29:27+08:00,150,0
J83M,2021-05-01T07:18:18,2021-05-01T07:29:27+08:00,121,5
J67,2021-05-01T07:18:10,2021-05-01T07:29:27+08:00,156,0
JM2,2021-05-01T07:16:43,2021-05-01T07:29:27+08:00,300,197
J70,2021-05-01T08:18:19,2021-05-01T08:29:27+08:00,147,13
J85M,2021-05-01T08:18:18,2021-05-01T08:29:27+08:00,269,125
J72,2021-05-01T08:18:22,2021-05-01T08:29:27+08:00,220,42
J69,2021-05-01T08:18:12,2021-05-01T08:29:27+08:00,222,39
JM31,2021-05-01T08:18:24,2021-05-01T08:29:27+08:00,188,108
J62M,2021-05-01T08:18:11,2021-05-01T08:29:27+08:00,200,136
J63,2021-05-01T08:18:10,2021-05-01T08:29:27+08:00,150,0
J83M,2021-05-01T08:18:19,2021-05-01T08:29:27+08:00,121,21
J67,2021-05-01T08:18:11,2021-05-01T08:29:27+08:00,156,0
JM2,2021-05-01T08:17:12,2021-05-01T08:29:27+08:00,300,172
J70,2021-05-01T09:20:21,2021-05-01T09:29:27+08:00,147,11
J85M,2021-05-01T09:20:19,2021-05-01T09:29:27+08:00,269,135
J72,2021-05-01T09:20:23,2021-05-01T09:29:27+08:00,220,35
J69,2021-05-01T09:19:13,2021-05-01T09:29:27+08:00,222,47
JM31,2021-05-01T09:20:26,2021-05-01T09:29:27+08:00,188,106
J62M,2021-05-01T09:20:41,2021-05-01T09:29:27+08:00,200,145
