carpark_number,update_datetime,timestamp,total_lots,lots_available
J70,2021-08-01T00:24:02,2021-08-01T00:29:27+08:00,147,0
J85M,2021-08-01T00:24:10,2021-08-01T00:29:27+08:00,269,97
J72,2021-08-01T00:24:13,2021-08-01T00:29:27+08:00,220,0
J69,2021-08-01T00:22:24,2021-08-01T00:29:27+08:00,222,26
JM31,2021-08-01T00:24:15,2021-08-01T00:29:27+08:00,188,125
J62M,2021-08-01T00:23:58,2021-08-01T00:29:27+08:00,200,127
J63,2021-08-01T00:24:13,2021-08-01T00:29:27+08:00,150,0
J83M,2021-08-01T00:24:14,2021-08-01T00:29:27+08:00,121,0
J67,2021-08-01T00:22:24,2021-08-01T00:29:27+08:00,156,51
JM2,2021-08-01T00:22:56,2021-08-01T00:29:27+08:00,300,131
J70,2021-08-01T01:24:03,2021-08-01T01:29:27+08:00,147,0
J85M,2021-08-01T01:24:11,2021-08-01T01:29:27+08:00,269,96
J72,2021-08-01T01:24:15,2021-08-01T01:29:27+08:00,220,0
J69,2021-08-01T01:23:25,2021-08-01T01:29:27+08:00,222,19
JM31,2021-08-01T01:24:17,2021-08-01T01:29:27+08:00,188,122
J62M,2021-08-01T01:24:00,2021-08-01T01:29:27+08:00,200,126
J63,2021-08-01T01:24:15,2021-08-01T01:29:27+08:00,150,0
J83M,2021-08-01T01:24:16,2021-08-01T01:29:27+08:00,121,0
J67,2021-08-01T01:23:25,2021-08-01T01:29:27+08:00,156,47
JM2,2021-08-01T01:23:56,2021-08-01T01:29:27+08:00,300,133
J70,2021-08-01T02:26:05,2021-08-01T02:29:26+08:00,147,0
J85M,2021-08-01T02:26:13,2021-08-01T02:29:26+08:00,269,93
J72,2021-08-01T02:26:17,2021-08-01T02:29:26+08:00,220,0
J69,2021-08-01T02:24:26,2021-08-01T02:29:26+08:00,222,20
JM31,2021-08-01T02:26:18,2021-08-01T02:29:26+08:00,188,120
J62M,2021-08-01T02:26:02,2021-08-01T02:29:26+08:00,200,121
J63,2021-08-01T02:26:17,2021-08-01T02:29:26+08:00,150,0
J83M,2021-08-01T02:26:17,2021-08-01T02:29:26+08:00,121,0
J67,2021-08-01T02:24:26,2021-08-01T02:29:26+08:00,156,53
JM2,2021-08-01T02:24:57,2021-08-01T02:29:26+08:00,300,126
J70,2021-08-01T03:26:21,2021-08-01T03:29:27+08:00,147,0
