carpark_number,update_datetime,timestamp,total_lots,lots_available
J70,2020-06-01T00:28:42,2020-06-01T00:29:27+08:00,147,9
J85M,2020-06-01T00:28:25,2020-06-01T00:29:27+08:00,269,89
J72,2020-06-01T00:28:24,2020-06-01T00:29:27+08:00,220,0
J69,2020-06-01T00:28:32,2020-06-01T00:29:27+08:00,222,22
JM31,2020-06-01T00:28:43,2020-06-01T00:29:27+08:00,188,120
J62M,2020-06-01T00:28:43,2020-06-01T00:29:27+08:00,200,144
J63,2020-06-01T00:28:23,2020-06-01T00:29:27+08:00,150,0
J83M,2020-06-01T00:28:20,2020-06-01T00:29:27+08:00,121,0
J67,2020-06-01T00:28:31,2020-06-01T00:29:27+08:00,156,77
JM2,2020-06-01T00:28:35,2020-06-01T00:29:27+08:00,300,92
J70,2020-06-01T01:28:44,2020-06-01T01:29:27+08:00,147,13
J85M,2020-06-01T01:28:26,2020-06-01T01:29:27+08:00,269,88
J72,2020-06-01T01:28:26,2020-06-01T01:29:27+08:00,220,0
J69,2020-06-01T01:28:33,2020-06-01T01:29:27+08:00,222,20
JM31,2020-06-01T01:28:45,2020-06-01T01:29:27+08:00,188,121
J62M,2020-06-01T01:28:44,2020-06-01T01:29:27+08:00,200,144
J63,2020-06-01T01:28:24,2020-06-01T01:29:27+08:00,150,0
J83M,2020-06-01T01:28:52,2020-06-01T01:29:27+08:00,121,0
J67,2020-06-01T01:28:32,2020-06-01T01:29:27+08:00,156,75
JM2,2020-06-01T01:28:35,2020-06-01T01:29:27+08:00,300,99
J70,2020-06-01T02:28:45,2020-06-01T02:29:27+08:00,147,15
J85M,2020-06-01T02:28:28,2020-06-01T02:29:27+08:00,269,86
J72,2020-06-01T02:28:28,2020-06-01T02:29:27+08:00,220,0
J69,2020-06-01T02:28:34,2020-06-01T02:29:27+08:00,222,21
JM31,2020-06-01T02:28:46,2020-06-01T02:29:27+08:00,188,120
J62M,2020-06-01T02:28:46,2020-06-01T02:29:27+08:00,200,144
J63,2020-06-01T02:28:56,2020-06-01T02:29:27+08:00,150,0
J83M,2020-06-01T02:28:54,2020-06-01T02:29:27+08:00,121,1
J67,2020-06-01T02:28:33,2020-06-01T02:29:27+08:00,156,78
JM2,2020-06-01T02:28:36,2020-06-01T02:29:27+08:00,300,99
J70,2020-06-01T03:28:41,2020-06-01T03:29:27+08:00,147,2
J85M,2020-06-01T03:28:32,2020-06-01T03:29:27+08:00,269,87
J72,2020-06-01T03:28:34,2020-06-01T03:29:27+08:00,220,0
J69,2020-06-01T03:28:09,2020-06-01T03:29:27+08:00,222,21
JM31,2020-06-01T03:28:53,2020-06-01T03:29:27+08:00,188,120
J62M,2020-06-01T03:28:41,2020-06-01T03:29:27+08:00,200,146
J63,2020-06-01T03:28:35,2020-06-01T03:29:27+08:00,150,0
J83M,2020-06-01T03:28:46,2020-06-01T03:29:27+08:00,121,0
J67,2020-06-01T03:29:08,2020-06-01T03:29:27+08:00,156,74
JM2,2020-06-01T03:28:04,2020-06-01T03:29:27+08:00,300,239
J70,2020-06-01T04:28:43,2020-06-01T04:29:27+08:00,147,2
J85M,2020-06-01T04:29:03,2020-06-01T04:29:27+08:00,269,88
J72,2020-06-01T04:28:35,2020-06-01T04:29:27+08:00,220,6
J69,2020-06-01T04:29:09,2020-06-01T04:29:27+08:00,222,21
JM31,2020-06-01T04:28:55,2020-06-01T04:29:27+08:00,188,121
J62M,2020-06-01T04:28:42,2020-06-01T04:29:27+08:00,200,145
J63,2020-06-01T04:28:37,2020-06-01T04:29:27+08:00,150,0
J83M,2020-06-01T04:28:48,2020-06-01T04:29:27+08:00,121,0
J67,2020-06-01T04:29:09,2020-06-01T04:29:27+08:00,156,79
JM2,2020-06-01T04:28:04,2020-06-01T04:29:27+08:00,300,233
J70,2020-06-01T05:28:45,2020-06-01T05:29:27+08:00,147,15
J85M,2020-06-01T05:29:05,2020-06-01T05:29:27+08:00,269,90
J72,2020-06-01T05:29:07,2020-06-01T05:29:27+08:00,220,10
J69,2020-06-01T05:29:11,2020-06-01T05:29:27+08:00,222,24
JM31,2020-06-01T05:28:57,2020-06-01T05:29:27+08:00,188,121
J62M,2020-06-01T05:28:44,2020-06-01T05:29:27+08:00,200,145
J63,2020-06-01T05:29:09,2020-06-01T05:29:27+08:00,150,2
J83M,2020-06-01T05:28:50,2020-06-01T05:29:27+08:00,121,1
J67,2020-06-01T05:29:10,2020-06-01T05:29:27+08:00,156,78
JM2,2020-06-01T05:29:05,2020-06-01T05:29:27+08:00,300,224
J70,2020-06-01T06:28:47,2020-06-01T06:29:27+08:00,147,24
J85M,2020-06-01T06:29:07,2020-06-01T06:29:27+08:00,269,93
J72,2020-06-01T06:29:09,2020-06-01T06:29:27+08:00,220,19
J69,2020-06-01T06:29:11,2020-06-01T06:29:27+08:00,222,30
JM31,2020-06-01T06:28:59,2020-06-01T06:29:27+08:00,188,120
J62M,2020-06-01T06:28:46,2020-06-01T06:29:27+08:00,200,148
J63,2020-06-01T06:29:10,2020-06-01T06:29:27+08:00,150,8
J83M,2020-06-01T06:28:52,2020-06-01T06:29:27+08:00,121,5
J67,2020-06-01T06:29:10,2020-06-01T06:29:27+08:00,156,85
JM2,2020-06-01T06:28:36,2020-06-01T06:29:27+08:00,300,214
J70,2020-06-01T07:28:48,2020-06-01T07:29:27+08:00,147,44
J85M,2020-06-01T07:29:09,2020-06-01T07:29:27+08:00,269,109
J72,2020-06-01T07:29:11,2020-06-01T07:29:27+08:00,220,43
J69,2020-06-01T07:28:12,2020-06-01T07:29:27+08:00,222,52
JM31,2020-06-01T07:29:00,2020-06-01T07:29:27+08:00,188,119
J62M,2020-06-01T07:28:48,2020-06-01T07:29:27+08:00,200,151
J63,2020-06-01T07:29:12,2020-06-01T07:29:27+08:00,150,28
J83M,2020-06-01T07:28:53,2020-06-01T07:29:27+08:00,121,20
J67,2020-06-01T07:28:11,2020-06-01T07:29:27+08:00,156,84
JM2,2020-06-01T07:28:36,2020-06-01T07:29:27+08:00,300,180
J70,2020-06-01T08:28:50,2020-06-01T08:29:27+08:00,147,50
J85M,2020-06-01T08:29:10,2020-06-01T08:29:27+08:00,269,118
J72,2020-06-01T08:29:12,2020-06-01T08:29:27+08:00,220,76
J69,2020-06-01T08:28:13,2020-06-01T08:29:27+08:00,222,76
JM31,2020-06-01T08:29:02,2020-06-01T08:29:27+08:00,188,123
J62M,2020-06-01T08:29:19,2020-06-01T08:29:27+08:00,200,155
J63,2020-06-01T08:29:14,2020-06-01T08:29:27+08:00,150,41
J83M,2020-06-01T08:28:55,2020-06-01T08:29:27+08:00,121,37
J67,2020-06-01T08:28:12,2020-06-01T08:29:27+08:00,156,76
JM2,2020-06-01T08:28:36,2020-06-01T08:29:27+08:00,300,140
J70,2020-06-01T09:29:22,2020-06-01T09:29:27+08:00,147,26
J85M,2020-06-01T09:29:12,2020-06-01T09:29:27+08:00,269,129
J72,2020-06-01T09:29:14,2020-06-01T09:29:27+08:00,220,83
J69,2020-06-01T09:29:14,2020-06-01T09:29:27+08:00,222,90
JM31,2020-06-01T09:29:04,2020-06-01T09:29:27+08:00,188,124
J62M,2020-06-01T09:29:21,2020-06-01T09:29:27+08:00,200,162
J63,2020-06-01T09:29:16,2020-06-01T09:29:27+08:00,150,41
J83M,2020-06-01T09:28:57,2020-06-01T09:29:27+08:00,121,41
J67,2020-06-01T09:29:13,2020-06-01T09:29:27+08:00,156,82
JM2,2020-06-01T09:28:07,2020-06-01T09:29:27+08:00,300,123
J70,2020-06-01T10:29:24,2020-06-01T10:29:27+08:00,147,29
