carpark_number,update_datetime,timestamp,total_lots,lots_available
J70,2020-05-01T00:27:35,2020-05-01T00:29:27+08:00,147,9
J85M,2020-05-01T00:27:34,2020-05-01T00:29:27+08:00,269,93
J72,2020-05-01T00:27:42,2020-05-01T00:29:27+08:00,220,0
J69,2020-05-01T00:28:25,2020-05-01T00:29:27+08:00,222,26
JM31,2020-05-01T00:27:39,2020-05-01T00:29:27+08:00,188,122
J62M,2020-05-01T00:27:43,2020-05-01T00:29:27+08:00,200,146
J63,2020-05-01T00:27:37,2020-05-01T00:29:27+08:00,150,0
J83M,2020-05-01T00:27:19,2020-05-01T00:29:27+08:00,121,6
J67,2020-05-01T00:28:24,2020-05-01T00:29:27+08:00,156,66
JM2,2020-05-01T00:28:45,2020-05-01T00:29:27+08:00,300,84
J70,2020-05-01T01:27:37,2020-05-01T01:29:27+08:00,147,14
J85M,2020-05-01T01:27:35,2020-05-01T01:29:27+08:00,269,91
J72,2020-05-01T01:27:44,2020-05-01T01:29:27+08:00,220,0
J69,2020-05-01T01:29:26,2020-05-01T01:29:27+08:00,222,27
JM31,2020-05-01T01:27:41,2020-05-01T01:29:27+08:00,188,122
J62M,2020-05-01T01:27:45,2020-05-01T01:29:27+08:00,200,146
J63,2020-05-01T01:27:38,2020-05-01T01:29:27+08:00,150,0
J83M,2020-05-01T01:27:20,2020-05-01T01:29:27+08:00,121,5
J67,2020-05-01T01:29:25,2020-05-01T01:29:27+08:00,156,61
JM2,2020-05-01T01:28:45,2020-05-01T01:29:27+08:00,300,81
J70,2020-05-01T02:27:39,2020-05-01T02:29:27+08:00,147,14
J85M,2020-05-01T02:27:37,2020-05-01T02:29:27+08:00,269,90
J72,2020-05-01T02:27:46,2020-05-01T02:29:27+08:00,220,0
J69,2020-05-01T02:28:27,2020-05-01T02:29:27+08:00,222,21
JM31,2020-05-01T02:27:43,2020-05-01T02:29:27+08:00,188,123
J62M,2020-05-01T02:27:47,2020-05-01T02:29:27+08:00,200,146
J63,2020-05-01T02:27:40,2020-05-01T02:29:27+08:00,150,0
J83M,2020-05-01T02:27:52,2020-05-01T02:29:27+08:00,121,4
J67,2020-05-01T02:29:27,2020-05-01T02:29:27+08:00,156,68
JM2,2020-05-01T02:28:15,2020-05-01T02:29:27+08:00,300,85
J70,2020-05-01T03:27:48,2020-05-01T03:29:27+08:00,147,15
J85M,2020-05-01T03:27:44,2020-05-01T03:29:27+08:00,269,90
J72,2020-05-01T03:27:29,2020-05-01T03:29:27+08:00,220,0
J69,2020-05-01T03:28:59,2020-05-01T03:29:27+08:00,222,22
JM31,2020-05-01T03:27:37,2020-05-01T03:29:27+08:00,188,125
J62M,2020-05-01T03:27:45,2020-05-01T03:29:27+08:00,200,147
J63,2020-05-01T03:27:52,2020-05-01T03:29:27+08:00,150,0
J83M,2020-05-01T03:27:26,2020-05-01T03:29:27+08:00,121,1
J67,2020-05-01T03:28:58,2020-05-01T03:29:27+08:00,156,68
JM2,2020-05-01T03:28:15,2020-05-01T03:29:27+08:00,300,236
J70,2020-05-01T04:27:50,2020-05-01T04:29:27+08:00,147,15
J85M,2020-05-01T04:27:46,2020-05-01T04:29:27+08:00,269,89
J72,2020-05-01T04:27:31,2020-05-01T04:29:27+08:00,220,3
J69,2020-05-01T04:29:00,2020-05-01T04:29:27+08:00,222,23
JM31,2020-05-01T04:27:39,2020-05-01T04:29:27+08:00,188,124
J62M,2020-05-01T04:27:46,2020-05-01T04:29:27+08:00,200,147
J63,2020-05-01T04:27:54,2020-05-01T04:29:27+08:00,150,0
J83M,2020-05-01T04:27:58,2020-05-01T04:29:27+08:00,121,0
J67,2020-05-01T04:28:59,2020-05-01T04:29:27+08:00,156,60
