carpark_number,update_datetime,timestamp,total_lots,lots_available
J70,2018-03-01T00:28:23,2018-03-01T00:29:28+08:00,151,0
J85M,2018-03-01T00:28:14,2018-03-01T00:29:28+08:00,217,96
J72,2018-03-01T00:28:10,2018-03-01T00:29:28+08:00,255,48
J69,2018-03-01T00:28:25,2018-03-01T00:29:28+08:00,222,222
JM31,2018-03-01T00:28:13,2018-03-01T00:29:28+08:00,180,92
J62M,2018-03-01T00:27:42,2018-03-01T00:29:28+08:00,222,127
J63,2018-03-01T00:27:42,2018-03-01T00:29:28+08:00,153,15
J83M,2018-03-01T00:28:15,2018-03-01T00:29:28+08:00,163,78
J67,2018-03-01T00:28:00,2018-03-01T00:29:28+08:00,156,79
JM2,2018-03-01T00:28:32,2018-03-01T00:29:28+08:00,300,0
J70,2018-03-01T01:28:23,2018-03-01T01:29:27+08:00,151,0
J85M,2018-03-01T01:28:14,2018-03-01T01:29:27+08:00,217,95
J72,2018-03-01T01:28:11,2018-03-01T01:29:27+08:00,255,47
J69,2018-03-01T01:28:26,2018-03-01T01:29:27+08:00,222,222
JM31,2018-03-01T01:28:12,2018-03-01T01:29:27+08:00,180,90
J62M,2018-03-01T01:27:43,2018-03-01T01:29:27+08:00,222,127
J63,2018-03-01T01:27:43,2018-03-01T01:29:27+08:00,153,9
J83M,2018-03-01T01:28:16,2018-03-01T01:29:27+08:00,163,79
J67,2018-03-01T01:28:01,2018-03-01T01:29:27+08:00,156,69
JM2,2018-03-01T01:28:20,2018-03-01T01:29:27+08:00,300,0
J70,2018-03-01T02:28:23,2018-03-01T02:29:29+08:00,151,0
J85M,2018-03-01T02:28:15,2018-03-01T02:29:29+08:00,217,94
J72,2018-03-01T02:29:13,2018-03-01T02:29:29+08:00,255,44
J69,2018-03-01T02:29:03,2018-03-01T02:29:29+08:00,222,45
JM31,2018-03-01T02:28:12,2018-03-01T02:29:29+08:00,180,89
J62M,2018-03-01T02:28:44,2018-03-01T02:29:29+08:00,222,128
J63,2018-03-01T02:28:43,2018-03-01T02:29:29+08:00,153,8
J83M,2018-03-01T02:28:16,2018-03-01T02:29:29+08:00,163,79
J67,2018-03-01T02:29:02,2018-03-01T02:29:29+08:00,156,76
JM2,2018-03-01T02:28:34,2018-03-01T02:29:29+08:00,300,0
J70,2018-03-01T03:28:07,2018-03-01T03:29:27+08:00,151,0
J85M,2018-03-01T03:28:05,2018-03-01T03:29:27+08:00,217,93
J72,2018-03-01T03:29:01,2018-03-01T03:29:27+08:00,255,45
J69,2018-03-01T03:29:00,2018-03-01T03:29:27+08:00,222,222
JM31,2018-03-01T03:28:01,2018-03-01T03:29:27+08:00,180,88
J62M,2018-03-01T03:28:23,2018-03-01T03:29:27+08:00,222,127
J63,2018-03-01T03:28:23,2018-03-01T03:29:27+08:00,153,2
J83M,2018-03-01T03:28:02,2018-03-01T03:29:27+08:00,163,78
J67,2018-03-01T03:28:43,2018-03-01T03:29:27+08:00,156,71
JM2,2018-03-01T03:28:36,2018-03-01T03:29:27+08:00,300,0
J70,2018-03-01T04:28:08,2018-03-01T04:29:27+08:00,151,0
J85M,2018-03-01T04:28:06,2018-03-01T04:29:27+08:00,217,216
J72,2018-03-01T04:28:33,2018-03-01T04:29:27+08:00,255,39
J69,2018-03-01T04:28:44,2018-03-01T04:29:27+08:00,222,39
JM31,2018-03-01T04:28:01,2018-03-01T04:29:27+08:00,180,89
J62M,2018-03-01T04:28:25,2018-03-01T04:29:27+08:00,222,127
J63,2018-03-01T04:28:24,2018-03-01T04:29:27+08:00,153,1
J83M,2018-03-01T04:28:02,2018-03-01T04:29:27+08:00,163,163
J67,2018-03-01T04:28:43,2018-03-01T04:29:27+08:00,156,76
JM2,2018-03-01T04:28:06,2018-03-01T04:29:27+08:00,300,0
J70,2018-03-01T05:28:08,2018-03-01T05:29:27+08:00,151,0
J85M,2018-03-01T05:28:06,2018-03-01T05:29:27+08:00,217,215
J72,2018-03-01T05:28:35,2018-03-01T05:29:27+08:00,255,43
J69,2018-03-01T05:28:45,2018-03-01T05:29:27+08:00,222,40
JM31,2018-03-01T05:28:01,2018-03-01T05:29:27+08:00,180,88
J62M,2018-03-01T05:28:26,2018-03-01T05:29:27+08:00,222,128
J63,2018-03-01T05:28:25,2018-03-01T05:29:27+08:00,153,2
J83M,2018-03-01T05:28:03,2018-03-01T05:29:27+08:00,163,162
J67,2018-03-01T05:28:44,2018-03-01T05:29:27+08:00,156,76
JM2,2018-03-01T05:29:13,2018-03-01T05:29:27+08:00,300,0
J70,2018-03-01T06:28:10,2018-03-01T06:29:27+08:00,151,0
J85M,2018-03-01T06:28:07,2018-03-01T06:29:27+08:00,217,217
J72,2018-03-01T06:28:37,2018-03-01T06:29:27+08:00,255,72
J69,2018-03-01T06:28:35,2018-03-01T06:29:27+08:00,222,222
JM31,2018-03-01T06:28:01,2018-03-01T06:29:27+08:00,180,90
J62M,2018-03-01T06:28:26,2018-03-01T06:29:27+08:00,222,129
J63,2018-03-01T06:28:25,2018-03-01T06:29:27+08:00,153,17
J83M,2018-03-01T06:28:04,2018-03-01T06:29:27+08:00,163,163
J67,2018-03-01T06:27:45,2018-03-01T06:29:27+08:00,156,64
JM2,2018-03-01T06:28:15,2018-03-01T06:29:27+08:00,300,0
J70,2018-03-01T07:28:10,2018-03-01T07:29:28+08:00,151,0
J85M,2018-03-01T07:26:38,2018-03-01T07:29:28+08:00,217,216
J72,2018-03-01T07:28:09,2018-03-01T07:29:28+08:00,255,128
J69,2018-03-01T07:28:07,2018-03-01T07:29:28+08:00,222,222
JM31,2018-03-01T06:29:32,2018-03-01T07:29:28+08:00,180,91
J62M,2018-03-01T07:27:27,2018-03-01T07:29:28+08:00,222,136
J63,2018-03-01T07:28:26,2018-03-01T07:29:28+08:00,153,49
J83M,2018-03-01T07:28:05,2018-03-01T07:29:28+08:00,163,163
J67,2018-03-01T07:27:46,2018-03-01T07:29:28+08:00,156,69
JM2,2018-03-01T07:28:46,2018-03-01T07:29:28+08:00,300,0
J70,2018-03-01T08:28:11,2018-03-01T08:29:28+08:00,151,29
J85M,2018-03-01T08:26:38,2018-03-01T08:29:28+08:00,217,216
J72,2018-03-01T08:29:11,2018-03-01T08:29:28+08:00,255,166
J69,2018-03-01T08:29:09,2018-03-01T08:29:28+08:00,222,222
JM31,2018-03-01T06:29:32,2018-03-01T08:29:28+08:00,180,91
J62M,2018-03-01T08:28:28,2018-03-01T08:29:28+08:00,222,147
J63,2018-03-01T08:28:27,2018-03-01T08:29:28+08:00,153,67
J83M,2018-03-01T08:28:05,2018-03-01T08:29:28+08:00,163,163
J67,2018-03-01T08:28:47,2018-03-01T08:29:28+08:00,156,72
JM2,2018-03-01T08:28:17,2018-03-01T08:29:28+08:00,300,0
J70,2018-03-01T09:28:10,2018-03-01T09:29:27+08:00,151,43
J85M,2018-03-01T09:28:09,2018-03-01T09:29:27+08:00,217,217
J72,2018-03-01T09:28:43,2018-03-01T09:29:27+08:00,255,189
J69,2018-03-01T09:28:40,2018-03-01T09:29:27+08:00,222,222
JM31,2018-03-01T06:29:32,2018-03-01T09:29:27+08:00,180,91
J62M,2018-03-01T09:28:28,2018-03-01T09:29:27+08:00,222,150
J63,2018-03-01T09:28:28,2018-03-01T09:29:27+08:00,153,77
J83M,2018-03-01T09:28:05,2018-03-01T09:29:27+08:00,163,163
J67,2018-03-01T09:28:48,2018-03-01T09:29:27+08:00,156,75
JM2,2018-03-01T09:28:18,2018-03-01T09:29:27+08:00,300,0
J70,2018-03-01T10:28:11,2018-03-01T10:29:28+08:00,151,46
J85M,2018-03-01T10:28:09,2018-03-01T10:29:28+08:00,217,212
J72,2018-03-01T10:28:14,2018-03-01T10:29:28+08:00,255,200
J69,2018-03-01T10:28:50,2018-03-01T10:29:28+08:00,222,178
JM31,2018-03-01T06:29:32,2018-03-01T10:29:28+08:00,180,91
J62M,2018-03-01T10:28:30,2018-03-01T10:29:28+08:00,222,154
J63,2018-03-01T10:28:29,2018-03-01T10:29:28+08:00,153,91
J83M,2018-03-01T10:28:06,2018-03-01T10:29:28+08:00,163,163
J67,2018-03-01T10:28:49,2018-03-01T10:29:28+08:00,156,68
JM2,2018-03-01T10:28:48,2018-03-01T10:29:28+08:00,300,0
J70,2018-03-01T11:28:12,2018-03-01T11:29:28+08:00,151,48
J85M,2018-03-01T11:28:10,2018-03-01T11:29:28+08:00,217,213
J72,2018-03-01T11:28:46,2018-03-01T11:29:28+08:00,255,205
J69,2018-03-01T11:28:44,2018-03-01T11:29:28+08:00,222,222
JM31,2018-03-01T06:29:32,2018-03-01T11:29:28+08:00,180,91
J62M,2018-03-01T11:28:29,2018-03-01T11:29:28+08:00,222,155
J63,2018-03-01T11:28:29,2018-03-01T11:29:28+08:00,153,85
J83M,2018-03-01T11:28:07,2018-03-01T11:29:28+08:00,163,162
J67,2018-03-01T11:27:50,2018-03-01T11:29:28+08:00,156,72
JM2,2018-03-01T11:28:50,2018-03-01T11:29:28+08:00,300,0
J70,2018-03-01T12:28:12,2018-03-01T12:29:27+08:00,151,46
J85M,2018-03-01T12:28:10,2018-03-01T12:29:27+08:00,217,214
J72,2018-03-01T12:28:18,2018-03-01T12:29:27+08:00,255,186
J69,2018-03-01T12:28:16,2018-03-01T12:29:27+08:00,222,222
JM31,2018-03-01T06:29:32,2018-03-01T12:29:27+08:00,180,91
J62M,2018-03-01T12:28:30,2018-03-01T12:29:27+08:00,222,158
J63,2018-03-01T12:28:30,2018-03-01T12:29:27+08:00,153,88
J83M,2018-03-01T12:28:07,2018-03-01T12:29:27+08:00,163,161
J67,2018-03-01T12:27:50,2018-03-01T12:29:27+08:00,156,44
JM2,2018-03-01T12:28:51,2018-03-01T12:29:27+08:00,300,0
J70,2018-03-01T13:28:13,2018-03-01T13:29:28+08:00,151,45
J85M,2018-03-01T13:28:11,2018-03-01T13:29:28+08:00,217,217
J72,2018-03-01T13:28:19,2018-03-01T13:29:28+08:00,255,177
J69,2018-03-01T13:28:17,2018-03-01T13:29:28+08:00,222,222
JM31,2018-03-01T06:29:32,2018-03-01T13:29:28+08:00,180,91
J62M,2018-03-01T13:27:31,2018-03-01T13:29:28+08:00,222,159
J63,2018-03-01T13:27:31,2018-03-01T13:29:28+08:00,153,87
J83M,2018-03-01T13:28:08,2018-03-01T13:29:28+08:00,163,154
J67,2018-03-01T13:27:51,2018-03-01T13:29:28+08:00,156,51
JM2,2018-03-01T13:28:22,2018-03-01T13:29:28+08:00,300,0
J70,2018-03-01T14:28:14,2018-03-01T14:29:27+08:00,151,48
J85M,2018-03-01T14:28:11,2018-03-01T14:29:27+08:00,217,216
J72,2018-03-01T14:28:51,2018-03-01T14:29:27+08:00,255,192
J69,2018-03-01T14:28:53,2018-03-01T14:29:27+08:00,222,177
JM31,2018-03-01T14:28:08,2018-03-01T14:29:27+08:00,180,94
J62M,2018-03-01T14:28:32,2018-03-01T14:29:27+08:00,222,161
J63,2018-03-01T14:28:31,2018-03-01T14:29:27+08:00,153,88
J83M,2018-03-01T14:28:09,2018-03-01T14:29:27+08:00,163,152
J67,2018-03-01T14:27:52,2018-03-01T14:29:27+08:00,156,71
JM2,2018-03-01T14:28:23,2018-03-01T14:29:27+08:00,300,0
J70,2018-03-01T15:28:16,2018-03-01T15:29:28+08:00,151,44
J85M,2018-03-01T15:28:12,2018-03-01T15:29:28+08:00,217,214
J72,2018-03-01T15:28:53,2018-03-01T15:29:28+08:00,255,190
J69,2018-03-01T15:28:54,2018-03-01T15:29:28+08:00,222,172
JM31,2018-03-01T15:28:12,2018-03-01T15:29:28+08:00,180,117
J62M,2018-03-01T15:28:34,2018-03-01T15:29:28+08:00,222,159
