carpark_number,update_datetime,timestamp,total_lots,lots_available
J62M,2019-05-01T14:27:34,2019-05-01T14:29:27+08:00,222,92
J63,2019-05-01T14:27:34,2019-05-01T14:29:27+08:00,153,28
J83M,2019-05-01T14:26:50,2019-05-01T14:29:27+08:00,163,162
J67,2019-05-01T14:27:52,2019-05-01T14:29:27+08:00,156,84
JM2,2019-05-01T14:18:30,2019-05-01T14:29:27+08:00,300,0
J70,2019-05-01T15:26:44,2019-05-01T15:27:27+08:00,151,58
J85M,2019-05-01T15:26:37,2019-05-01T15:27:27+08:00,217,217
J72,2019-05-01T15:26:27,2019-05-01T15:27:27+08:00,255,84
J69,2019-05-01T15:26:42,2019-05-01T15:27:27+08:00,222,222
JM31,2019-05-01T15:25:20,2019-05-01T15:27:27+08:00,180,134
J62M,2019-05-01T15:26:35,2019-05-01T15:27:27+08:00,222,91
J63,2019-05-01T15:26:34,2019-05-01T15:27:27+08:00,153,35
J83M,2019-05-01T15:25:20,2019-05-01T15:27:27+08:00,163,162
J67,2019-05-01T15:25:53,2019-05-01T15:27:27+08:00,156,99
JM2,2019-05-01T15:26:29,2019-05-01T15:27:27+08:00,300,0
J70,2019-05-01T16:26:44,2019-05-01T16:29:27+08:00,151,47
J85M,2019-05-01T16:26:38,2019-05-01T16:29:27+08:00,217,216
J72,2019-05-01T16:27:29,2019-05-01T16:29:27+08:00,255,89
J69,2019-05-01T16:27:13,2019-05-01T16:29:27+08:00,222,222
JM31,2019-05-01T16:26:50,2019-05-01T16:29:27+08:00,180,143
J62M,2019-05-01T16:27:36,2019-05-01T16:29:27+08:00,222,93
J63,2019-05-01T16:27:35,2019-05-01T16:29:27+08:00,153,37
J83M,2019-05-01T16:26:51,2019-05-01T16:29:27+08:00,163,163
J67,2019-05-01T16:26:54,2019-05-01T16:29:27+08:00,156,94
JM2,2019-05-01T16:24:29,2019-05-01T16:29:27+08:00,300,0
J70,2019-05-01T17:28:15,2019-05-01T17:29:27+08:00,151,41
J85M,2019-05-01T17:28:08,2019-05-01T17:29:27+08:00,217,217
J72,2019-05-01T17:28:30,2019-05-01T17:29:27+08:00,255,85
J69,2019-05-01T17:28:15,2019-05-01T17:29:27+08:00,222,222
JM31,2019-05-01T17:28:21,2019-05-01T17:29:27+08:00,180,148
J62M,2019-05-01T17:27:36,2019-05-01T17:29:27+08:00,222,91
J63,2019-05-01T17:27:36,2019-05-01T17:29:27+08:00,153,25
J83M,2019-05-01T17:28:21,2019-05-01T17:29:27+08:00,163,163
J67,2019-05-01T17:27:55,2019-05-01T17:29:27+08:00,156,77
JM2,2019-05-01T17:13:28,2019-05-01T17:29:27+08:00,300,0
J70,2019-05-01T18:28:16,2019-05-01T18:29:27+08:00,151,49
J85M,2019-05-01T18:28:09,2019-05-01T18:29:27+08:00,217,217
J72,2019-05-01T18:29:02,2019-05-01T18:29:27+08:00,255,88
J69,2019-05-01T18:29:17,2019-05-01T18:29:27+08:00,222,222
JM31,2019-05-01T18:26:51,2019-05-01T18:29:27+08:00,180,141
J62M,2019-05-01T18:28:37,2019-05-01T18:29:27+08:00,222,88
J63,2019-05-01T18:28:37,2019-05-01T18:29:27+08:00,153,27
J83M,2019-05-01T18:28:22,2019-05-01T18:29:27+08:00,163,163
J67,2019-05-01T18:28:56,2019-05-01T18:29:27+08:00,156,73
JM2,2019-05-01T18:29:00,2019-05-01T18:29:27+08:00,300,0
J70,2019-05-01T19:26:46,2019-05-01T19:29:27+08:00,151,49
