carpark_number,update_datetime,timestamp,total_lots,lots_available
J70,2020-08-01T00:29:38,2020-08-01T00:29:27+08:00,147,9
J85M,2020-08-01T00:29:40,2020-08-01T00:29:27+08:00,269,78
J72,2020-08-01T00:29:31,2020-08-01T00:29:27+08:00,220,0
J69,2020-08-01T00:29:32,2020-08-01T00:29:27+08:00,222,30
JM31,2020-08-01T00:29:26,2020-08-01T00:29:27+08:00,188,124
J62M,2020-08-01T00:29:41,2020-08-01T00:29:27+08:00,200,137
J63,2020-08-01T00:29:31,2020-08-01T00:29:27+08:00,150,0
J83M,2020-08-01T00:29:31,2020-08-01T00:29:27+08:00,121,14
J67,2020-08-01T00:29:32,2020-08-01T00:29:27+08:00,156,75
JM2,2020-08-01T00:28:28,2020-08-01T00:29:27+08:00,300,0
J70,2020-08-01T01:29:40,2020-08-01T01:29:27+08:00,147,18
J85M,2020-08-01T01:29:42,2020-08-01T01:29:27+08:00,269,78
J72,2020-08-01T01:29:33,2020-08-01T01:29:27+08:00,220,0
J69,2020-08-01T01:28:34,2020-08-01T01:29:27+08:00,222,27
JM31,2020-08-01T01:29:28,2020-08-01T01:29:27+08:00,188,124
J62M,2020-08-01T01:29:43,2020-08-01T01:29:27+08:00,200,135
J63,2020-08-01T01:29:32,2020-08-01T01:29:27+08:00,150,0
J83M,2020-08-01T01:29:33,2020-08-01T01:29:27+08:00,121,11
J67,2020-08-01T01:28:33,2020-08-01T01:29:27+08:00,156,63
JM2,2020-08-01T01:28:59,2020-08-01T01:29:27+08:00,300,8
J70,2020-08-01T02:29:42,2020-08-01T02:29:27+08:00,147,18
J85M,2020-08-01T02:29:43,2020-08-01T02:29:27+08:00,269,75
J72,2020-08-01T02:29:35,2020-08-01T02:29:27+08:00,220,0
J69,2020-08-01T02:28:34,2020-08-01T02:29:27+08:00,222,26
JM31,2020-08-01T02:29:29,2020-08-01T02:29:27+08:00,188,124
J62M,2020-08-01T02:29:45,2020-08-01T02:29:27+08:00,200,135
J63,2020-08-01T02:29:34,2020-08-01T02:29:27+08:00,150,0
J83M,2020-08-01T02:29:35,2020-08-01T02:29:27+08:00,121,9
J67,2020-08-01T02:28:33,2020-08-01T02:29:27+08:00,156,70
JM2,2020-08-01T02:29:00,2020-08-01T02:29:27+08:00,300,8
J70,2020-08-01T03:29:53,2020-08-01T03:29:27+08:00,147,13
J85M,2020-08-01T03:29:50,2020-08-01T03:29:27+08:00,269,76
J72,2020-08-01T03:29:54,2020-08-01T03:29:27+08:00,220,1
J69,2020-08-01T03:28:18,2020-08-01T03:29:27+08:00,222,23
JM31,2020-08-01T03:29:36,2020-08-01T03:29:27+08:00,188,124
J62M,2020-08-01T03:29:38,2020-08-01T03:29:27+08:00,200,134
J63,2020-08-01T03:29:27,2020-08-01T03:29:27+08:00,150,0
J83M,2020-08-01T03:29:44,2020-08-01T03:29:27+08:00,121,7
J67,2020-08-01T03:28:17,2020-08-01T03:29:27+08:00,156,76
JM2,2020-08-01T03:28:59,2020-08-01T03:29:27+08:00,300,190
J70,2020-08-01T04:29:55,2020-08-01T04:29:27+08:00,147,14
J85M,2020-08-01T04:29:51,2020-08-01T04:29:27+08:00,269,79
J72,2020-08-01T04:29:56,2020-08-01T04:29:27+08:00,220,4
J69,2020-08-01T04:28:19,2020-08-01T04:29:27+08:00,222,22
JM31,2020-08-01T04:29:37,2020-08-01T04:29:27+08:00,188,123
J62M,2020-08-01T04:29:40,2020-08-01T04:29:27+08:00,200,133
J63,2020-08-01T04:29:59,2020-08-01T04:29:27+08:00,150,0
J83M,2020-08-01T04:29:46,2020-08-01T04:29:27+08:00,121,5
J67,2020-08-01T04:28:18,2020-08-01T04:29:27+08:00,156,77
JM2,2020-08-01T04:28:48,2020-08-01T04:29:27+08:00,300,190
J70,2020-08-01T05:27:57,2020-08-01T05:29:27+08:00,147,17
J85M,2020-08-01T05:27:53,2020-08-01T05:29:27+08:00,269,81
J72,2020-08-01T05:27:58,2020-08-01T05:29:27+08:00,220,4
J69,2020-08-01T05:29:19,2020-08-01T05:29:27+08:00,222,22
JM31,2020-08-01T05:27:39,2020-08-01T05:29:27+08:00,188,123
J62M,2020-08-01T05:27:42,2020-08-01T05:29:27+08:00,200,131
J63,2020-08-01T05:28:01,2020-08-01T05:29:27+08:00,150,0
J83M,2020-08-01T05:27:48,2020-08-01T05:29:27+08:00,121,4
J67,2020-08-01T05:29:19,2020-08-01T05:29:27+08:00,156,76
JM2,2020-08-01T05:28:20,2020-08-01T05:29:27+08:00,300,187
J70,2020-08-01T06:27:58,2020-08-01T06:29:27+08:00,147,28
J85M,2020-08-01T06:27:55,2020-08-01T06:29:27+08:00,269,85
J72,2020-08-01T06:27:59,2020-08-01T06:29:27+08:00,220,10
J69,2020-08-01T06:29:21,2020-08-01T06:29:27+08:00,222,29
JM31,2020-08-01T06:27:41,2020-08-01T06:29:27+08:00,188,125
J62M,2020-08-01T06:27:43,2020-08-01T06:29:27+08:00,200,132
J63,2020-08-01T06:28:02,2020-08-01T06:29:27+08:00,150,0
J83M,2020-08-01T06:27:50,2020-08-01T06:29:27+08:00,121,4
J67,2020-08-01T06:29:20,2020-08-01T06:29:27+08:00,156,71
JM2,2020-08-01T06:28:20,2020-08-01T06:29:27+08:00,300,180
J70,2020-08-01T07:28:00,2020-08-01T07:29:27+08:00,147,36
J85M,2020-08-01T07:27:57,2020-08-01T07:29:27+08:00,269,98
J72,2020-08-01T07:28:02,2020-08-01T07:29:27+08:00,220,17
J69,2020-08-01T07:29:21,2020-08-01T07:29:27+08:00,222,56
JM31,2020-08-01T07:27:43,2020-08-01T07:29:27+08:00,188,128
J62M,2020-08-01T07:27:45,2020-08-01T07:29:27+08:00,200,134
J63,2020-08-01T07:28:05,2020-08-01T07:29:27+08:00,150,9
J83M,2020-08-01T07:27:52,2020-08-01T07:29:27+08:00,121,18
J67,2020-08-01T07:29:21,2020-08-01T07:29:27+08:00,156,67
JM2,2020-08-01T07:28:51,2020-08-01T07:29:27+08:00,300,155
J70,2020-08-01T08:28:02,2020-08-01T08:29:27+08:00,147,39
J85M,2020-08-01T08:27:58,2020-08-01T08:29:27+08:00,269,104
J72,2020-08-01T08:28:03,2020-08-01T08:29:27+08:00,220,57
J69,2020-08-01T08:28:22,2020-08-01T08:29:27+08:00,222,72
JM31,2020-08-01T08:28:15,2020-08-01T08:29:27+08:00,188,130
J62M,2020-08-01T08:27:47,2020-08-01T08:29:27+08:00,200,145
J63,2020-08-01T08:28:06,2020-08-01T08:29:27+08:00,150,21
J83M,2020-08-01T08:27:53,2020-08-01T08:29:27+08:00,121,45
J67,2020-08-01T08:28:21,2020-08-01T08:29:27+08:00,156,63
JM2,2020-08-01T08:28:52,2020-08-01T08:29:27+08:00,300,112
J70,2020-08-01T09:28:04,2020-08-01T09:29:27+08:00,147,32
J85M,2020-08-01T09:28:00,2020-08-01T09:29:27+08:00,269,129
J72,2020-08-01T09:28:05,2020-08-01T09:29:27+08:00,220,60
J69,2020-08-01T09:28:23,2020-08-01T09:29:27+08:00,222,95
JM31,2020-08-01T09:28:16,2020-08-01T09:29:27+08:00,188,117
J62M,2020-08-01T09:28:19,2020-08-01T09:29:27+08:00,200,159
J63,2020-08-01T09:28:08,2020-08-01T09:29:27+08:00,150,31
J83M,2020-08-01T09:27:55,2020-08-01T09:29:27+08:00,121,59
J67,2020-08-01T09:28:23,2020-08-01T09:29:27+08:00,156,65
JM2,2020-08-01T09:28:52,2020-08-01T09:29:27+08:00,300,78
J70,2020-08-01T10:28:06,2020-08-01T10:29:27+08:00,147,38
J85M,2020-08-01T10:28:02,2020-08-01T10:29:27+08:00,269,132
J72,2020-08-01T10:28:07,2020-08-01T10:29:27+08:00,220,67
J69,2020-08-01T10:28:24,2020-08-01T10:29:27+08:00,222,96
JM31,2020-08-01T10:28:18,2020-08-01T10:29:27+08:00,188,127
J62M,2020-08-01T10:28:21,2020-08-01T10:29:27+08:00,200,160
J63,2020-08-01T10:28:10,2020-08-01T10:29:27+08:00,150,42
J83M,2020-08-01T10:27:57,2020-08-01T10:29:27+08:00,121,60
J67,2020-08-01T10:28:24,2020-08-01T10:29:27+08:00,156,51
JM2,2020-08-01T10:28:21,2020-08-01T10:29:27+08:00,300,48
J70,2020-08-01T11:28:07,2020-08-01T11:29:28+08:00,147,51
J85M,2020-08-01T11:28:04,2020-08-01T11:29:28+08:00,269,150
J72,2020-08-01T11:28:09,2020-08-01T11:29:28+08:00,220,79
J69,2020-08-01T11:29:25,2020-08-01T11:29:28+08:00,222,101
JM31,2020-08-01T11:28:20,2020-08-01T11:29:28+08:00,188,113
J62M,2020-08-01T11:28:22,2020-08-01T11:29:28+08:00,200,164
J63,2020-08-01T11:28:11,2020-08-01T11:29:28+08:00,150,52
J83M,2020-08-01T11:27:58,2020-08-01T11:29:28+08:00,121,57
