carpark_number,update_datetime,timestamp,total_lots,lots_available
J70,2020-12-01T00:27:57,2020-12-01T00:29:27+08:00,147,3
J85M,2020-12-01T00:28:21,2020-12-01T00:29:27+08:00,269,100
J72,2020-12-01T00:28:06,2020-12-01T00:29:27+08:00,220,0
J69,2020-12-01T00:26:57,2020-12-01T00:29:27+08:00,222,16
JM31,2020-12-01T00:28:07,2020-12-01T00:29:27+08:00,188,112
J62M,2020-12-01T00:28:04,2020-12-01T00:29:27+08:00,200,135
J63,2020-12-01T00:28:03,2020-12-01T00:29:27+08:00,150,0
J83M,2020-12-01T00:28:17,2020-12-01T00:29:27+08:00,121,0
J67,2020-12-01T00:26:56,2020-12-01T00:29:27+08:00,156,63
JM2,2020-12-01T00:26:58,2020-12-01T00:29:27+08:00,300,0
J70,2020-12-01T01:28:29,2020-12-01T01:29:27+08:00,147,14
J85M,2020-12-01T01:28:22,2020-12-01T01:29:27+08:00,269,96
J72,2020-12-01T01:28:08,2020-12-01T01:29:27+08:00,220,0
J69,2020-12-01T01:27:58,2020-12-01T01:29:27+08:00,222,14
JM31,2020-12-01T01:28:09,2020-12-01T01:29:27+08:00,188,110
J62M,2020-12-01T01:28:06,2020-12-01T01:29:27+08:00,200,132
J63,2020-12-01T01:28:05,2020-12-01T01:29:27+08:00,150,0
J83M,2020-12-01T01:28:19,2020-12-01T01:29:27+08:00,121,0
J67,2020-12-01T01:27:57,2020-12-01T01:29:27+08:00,156,53
JM2,2020-12-01T01:27:58,2020-12-01T01:29:27+08:00,300,0
J70,2020-12-01T02:30:31,2020-12-01T02:29:27+08:00,147,14
J85M,2020-12-01T02:30:24,2020-12-01T02:29:27+08:00,269,91
J72,2020-12-01T02:30:10,2020-12-01T02:29:27+08:00,220,0
J69,2020-12-01T02:29:58,2020-12-01T02:29:27+08:00,222,17
JM31,2020-12-01T02:30:11,2020-12-01T02:29:27+08:00,188,116
J62M,2020-12-01T02:30:08,2020-12-01T02:29:27+08:00,200,130
J63,2020-12-01T02:30:07,2020-12-01T02:29:27+08:00,150,0
J83M,2020-12-01T02:30:21,2020-12-01T02:29:27+08:00,121,0
J67,2020-12-01T02:29:58,2020-12-01T02:29:27+08:00,156,60
JM2,2020-12-01T02:28:58,2020-12-01T02:29:27+08:00,300,0
J70,2020-12-01T03:00:19,2020-12-01T03:29:27+08:00,147,0
