carpark_number,update_datetime,timestamp,total_lots,lots_available
J70,2019-06-01T00:26:45,2019-06-01T00:29:27+08:00,151,22
J85M,2019-06-01T00:26:40,2019-06-01T00:29:27+08:00,217,216
J72,2019-06-01T00:27:40,2019-06-01T00:29:27+08:00,255,35
J69,2019-06-01T00:27:58,2019-06-01T00:29:27+08:00,222,35
JM31,2019-06-01T00:26:44,2019-06-01T00:29:27+08:00,180,102
J62M,2019-06-01T00:27:41,2019-06-01T00:29:27+08:00,222,41
J63,2019-06-01T00:27:41,2019-06-01T00:29:27+08:00,153,8
J83M,2019-06-01T00:26:54,2019-06-01T00:29:27+08:00,163,162
J67,2019-06-01T00:27:58,2019-06-01T00:29:27+08:00,156,25
JM2,2019-06-01T00:28:21,2019-06-01T00:29:27+08:00,300,0
J70,2019-06-01T01:28:16,2019-06-01T01:29:27+08:00,151,15
J85M,2019-06-01T01:28:10,2019-06-01T01:29:27+08:00,217,216
J72,2019-06-01T01:28:42,2019-06-01T01:29:27+08:00,255,27
J69,2019-06-01T01:28:51,2019-06-01T01:29:27+08:00,222,222
JM31,2019-06-01T01:28:15,2019-06-01T01:29:27+08:00,180,93
J62M,2019-06-01T01:28:42,2019-06-01T01:29:27+08:00,222,39
J63,2019-06-01T01:28:41,2019-06-01T01:29:27+08:00,153,2
J83M,2019-06-01T01:28:24,2019-06-01T01:29:27+08:00,163,162
J67,2019-06-01T01:27:58,2019-06-01T01:29:27+08:00,156,27
JM2,2019-06-01T01:29:20,2019-06-01T01:29:27+08:00,300,0
J70,2019-06-01T02:26:47,2019-06-01T02:29:27+08:00,151,6
J85M,2019-06-01T02:26:41,2019-06-01T02:29:27+08:00,217,216
J72,2019-06-01T02:27:44,2019-06-01T02:29:27+08:00,255,22
J69,2019-06-01T02:27:23,2019-06-01T02:29:27+08:00,222,222
JM31,2019-06-01T02:26:45,2019-06-01T02:29:27+08:00,180,92
J62M,2019-06-01T02:27:43,2019-06-01T02:29:27+08:00,222,37
J63,2019-06-01T02:27:42,2019-06-01T02:29:27+08:00,153,2
